"time","dist"
512,1.21416323982626
513,1.21770014574538
514,1.22124703039791
515,1.22480392004465
516,1.22837084100443
517,1.23194781965424
518,1.23553488242923
519,1.23913205582281
520,1.2427393663867
521,1.24635684073098
522,1.24998450552417
523,1.25362238749327
524,1.25727051342385
525,1.26092891016005
526,1.26459760460473
527,1.26827662371943
528,1.27196599452449
529,1.27566574409909
530,1.27937589958133
531,1.28309648816823
532,1.28682753711584
533,1.29056907373927
534,1.29432112541276
535,1.29808371956973
536,1.30185688370282
537,1.30564064536397
538,1.30943503216444
539,1.31324007177489
540,1.31705579192545
541,1.32088222040571
542,1.32471938506484
543,1.32856731381158
544,1.33242603461436
545,1.33629557550127
546,1.34017596456018
547,1.34406722993876
548,1.34796939984451
549,1.35188250254485
550,1.35580656636713
551,1.35974161969869
552,1.36368769098694
553,1.36764480873934
554,1.37161300152351
555,1.37559229796722
556,1.37958272675849
557,1.38358431664558
558,1.38759709643709
559,1.39162109500194
560,1.39565634126947
561,1.39970286422945
562,1.40376069293213
563,1.40782985648827
564,1.41191038406921
565,1.41600230490687
566,1.42010564829383
567,1.42422044358332
568,1.42834672018932
569,1.43248450758653
570,1.43663383531047
571,1.44079473295746
572,1.44496723018471
573,1.44915135671031
574,1.45334714231328
575,1.45755461683361
576,1.46177381017229
577,1.46600475229134
578,1.47024747321385
579,1.474502003024
580,1.47876837186708
581,1.48304660994957
582,1.4873367475391
583,1.49163881496454
584,1.49595284261599
585,1.50027886094481
586,1.50461690046367
587,1.50896699174657
588,1.51332916542883
589,1.51770345220717
590,1.52208988283968
591,1.5264884881459
592,1.53089929900679
593,1.53532234636478
594,1.53975766122378
595,1.54420527464922
596,1.54866521776804
597,1.55313752176874
598,1.55762221790137
599,1.56211933747757
600,1.56662891187057
601,1.57115097251522
602,1.575685550908
603,1.58023267860702
604,1.58479238723206
605,1.58936470846458
606,1.5939496740477
607,1.59854731578625
608,1.60315766554676
609,1.60778075525747
610,1.61241661690837
611,1.61706528255114
612,1.62172678429924
613,1.62640115432786
614,1.63108842487393
615,1.63578862823616
616,1.64050179677502
617,1.64522796291274
618,1.6499671591333
619,1.65471941798249
620,1.65948477206783
621,1.66426325405865
622,1.66905489668602
623,1.67385973274279
624,1.67867779508357
625,1.68350911662475
626,1.68835373034446
627,1.69321166928259
628,1.69808296654078
629,1.7029676552824
630,1.70786576873256
631,1.71277734017809
632,1.71770240296754
633,1.72264099051115
634,1.72759313628087
635,1.73255887381031
636,1.73753823669475
637,1.74253125859113
638,1.74753797321802
639,1.75255841435559
640,1.75759261584565
641,1.76264061159156
642,1.76770243555826
643,1.77277812177223
644,1.77786770432146
645,1.78297121735546
646,1.78808869508521
647,1.79322017178313
648,1.79836568178309
649,1.80352525948033
650,1.8086989393315
651,1.81388675585456
652,1.81908874362881
653,1.82430493729483
654,1.82953537155443
655,1.83478008117067
656,1.84003910096779
657,1.84531246583116
658,1.85060021070731
659,1.8559023706038
660,1.86121898058926
661,1.86655007579332
662,1.87189569140655
663,1.87725586268048
664,1.88263062492748
665,1.88802001352076
666,1.89342406389435
667,1.89884281154297
668,1.90427629202209
669,1.90972454094779
670,1.91518759399676
671,1.92066548690623
672,1.92615825547396
673,1.9316659355581
674,1.93718856307723
675,1.94272617401024
676,1.94827880439631
677,1.95384649033484
678,1.95942926798536
679,1.96502717356754
680,1.97064024336107
681,1.9762685137056
682,1.98191202100073
683,1.98757080170587
684,1.99324489234022
685,1.9989343294827
686,2.00463914977187
687,2.01035938990584
688,2.01609508664227
689,2.02184627679819
690,2.02761299725003
691,2.03339528493347
692,2.0391931768434
693,2.04500671003384
694,2.05083592161784
695,2.05668084876743
696,2.0625415287135
697,2.06841799874575
698,2.07431029621259
699,2.08021845852105
700,2.08614252313671
701,2.09208252758358
702,2.09803850944405
703,2.10401050635877
704,2.10999855602654
705,2.11600269620426
706,2.12202296470682
707,2.12805939940698
708,2.13411203823529
709,2.14018091917998
710,2.14626608028688
711,2.15236755965927
712,2.15848539545783
713,2.1646196259005
714,2.17077028926239
715,2.17693742387564
716,2.18312106812936
717,2.18932126046947
718,2.1955380393986
719,2.201771443476
720,2.20802151131737
721,2.21428828159481
722,2.22057179303664
723,2.22687208442732
724,2.23318919460728
725,2.23952316247287
726,2.24587402697614
727,2.25224182712479
728,2.25862660198201
729,2.26502839066633
730,2.27144723235154
731,2.27788316626649
732,2.28433623169502
733,2.29080646797575
