YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
1997-01-01,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.053,1,0.053,1,0.320,1,0.51,0
1997-01-01,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.053,1,0.053,1,0.320,1,0.51,0
1997-01-01,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.053,1,0.053,1,0.320,1,0.51,0
1997-01-01,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.053,1,0.053,1,0.320,1,0.51,0
1997-01-01,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.053,1,0.053,1,0.320,1,0.51,0
1997-01-01,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.053,1,0.053,1,0.320,1,0.51,0
1997-01-01,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.053,1,0.053,1,0.320,1,0.51,0
1997-01-01,8:00,88.1,125.0,23,696,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,5,24,3,27,5,24,9,10,181,16,3,10,-9900,99,-9900,99,-9900,99,0.9,1,0.053,1,0.024,1,0.320,1,0.51,0
1997-01-01,9:00,82.2,133.3,192,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,96,24,500,27,29,24,105,10,599,16,24,10,-9900,99,-9900,99,-9900,99,0.9,1,0.053,1,0.024,1,0.320,1,0.51,0
1997-01-01,10:00,75.3,145.5,359,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,219,24,681,27,46,24,233,10,776,16,36,10,-9900,99,-9900,99,-9900,99,0.9,1,0.053,1,0.024,1,0.320,1,0.51,0
1997-01-01,11:00,70.3,159.0,476,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,332,24,571,27,139,24,331,10,852,16,45,10,-9900,99,-9900,99,-9900,99,0.9,1,0.053,1,0.024,1,0.320,1,0.51,0
1997-01-01,12:00,67.8,173.5,535,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,365,24,796,27,64,24,382,10,881,16,49,10,-9900,99,-9900,99,-9900,99,1.0,1,0.053,1,0.024,1,0.320,1,0.51,0
1997-01-01,13:00,67.9,188.3,532,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,336,24,720,27,66,24,379,10,879,16,49,10,-9900,99,-9900,99,-9900,99,1.0,1,0.053,1,0.024,1,0.320,1,0.51,0
1997-01-01,14:00,70.8,202.8,465,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,310,24,786,27,51,24,321,10,844,16,44,10,-9900,99,-9900,99,-9900,99,1.0,1,0.053,1,0.024,1,0.320,1,0.51,0
1997-01-01,15:00,76.0,216.1,342,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,218,24,760,27,35,24,218,10,760,16,35,10,-9900,99,-9900,99,-9900,99,1.0,1,0.053,1,0.024,1,0.320,1,0.51,0
1997-01-01,16:00,83.1,228.1,170,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,90,24,562,27,22,24,90,10,562,16,22,10,-9900,99,-9900,99,-9900,99,1.0,1,0.053,1,0.024,1,0.320,1,0.51,0
1997-01-01,17:00,88.5,235.6,13,507,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,5,24,130,27,2,24,5,10,130,16,2,10,-9900,99,-9900,99,-9900,99,1.1,1,0.053,1,0.024,1,0.320,1,0.51,0
