"foodAvail","variability"
0.121854884078271,0.0100095635322719
0.121761445029143,0.0100081488434986
0.121668200568573,0.0100068473191137
0.121575150744533,0.0100056589617955
0.121482295604892,0.0100045837739894
0.121389635197421,0.0100036217579081
0.121297169569791,0.0100027729155312
0.12120489876957,0.0100020372486054
0.121112822844228,0.0100014147586447
0.121020941841136,0.0100009054469301
0.120929255807561,0.0100005093145095
0.120837764790673,0.0100002263621983
0.120746468837541,0.0100000565905787
0.120655367995131,0.01
0.120564462310313,0.0100000565905787
0.120473751829853,0.0100002263621983
0.120383236600418,0.0100005093145095
0.120292916668575,0.0100009054469301
0.12020279208079,0.0100014147586447
0.120112862883427,0.0100020372486054
0.120023129122753,0.0100027729155312
0.119933590844931,0.0100036217579081
0.119844248096026,0.0100045837739894
0.119755100922001,0.0100056589617955
0.119666149368717,0.0100068473191137
0.119577393481939,0.0100081488434986
0.119488833307325,0.0100095635322719
0.119400468890438,0.0100110913825224
0.119312300276737,0.010012732391106
0.119224327511582,0.0100144865546458
0.119136550640231,0.010016353869532
0.119048969707841,0.0100183343319219
0.11896158475947,0.0100204279377401
0.118874395840073,0.0100226346826783
0.118787402994506,0.0100249545621953
0.118700606267523,0.0100273875715173
0.118614005703777,0.0100299337056375
0.118527601347822,0.0100325929593162
0.118441393244108,0.0100353653270813
0.118355381436986,0.0100382508032277
0.118269565970706,0.0100412493818174
0.118183946889416,0.0100443610566799
0.118098524237165,0.0100475858214119
0.118013298057898,0.0100509236693774
0.117928268395461,0.0100543745937074
0.117843435293598,0.0100579385873008
0.117758798795953,0.0100616156428232
0.117674358946067,0.0100654057527079
0.117590115787382,0.0100693089091554
0.117506069363238,0.0100733251041338
0.117422219716872,0.0100774543293783
0.117338566891422,0.0100816965763917
0.117255110929924,0.010086051836444
0.117171851875313,0.0100905201005728
0.117088789770423,0.0100951013595833
0.117005924657984,0.0100997956040478
0.116923256580629,0.0101046028243064
0.116840785580887,0.0101095230104666
0.116758511701185,0.0101145561524034
0.11667643498385,0.0101197022397595
0.116594555471108,0.0101249612619451
0.116512873205081,0.0101303332081378
0.116431388227793,0.0101358180672831
0.116350100581165,0.0101414158280941
0.116269010307014,0.0101471264790515
0.11618811744706,0.0101529500084035
0.116107422042918,0.0101588864041665
0.116026924136102,0.0101649356541242
0.115946623768026,0.0101710977458282
0.115866520980001,0.0101773726665979
0.115786615813237,0.0101837604035206
0.115706908308841,0.0101902609434514
0.115627398507821,0.0101968742730131
0.11554808645108,0.0102036003785966
0.115468972179421,0.0102104392463606
0.115390055733546,0.0102173908622319
0.115311337154054,0.0102244552119052
0.115232816481442,0.0102316322808431
0.115154493756106,0.0102389220542764
0.115076369018341,0.0102463245172039
0.114998442308337,0.0102538396543925
0.114920713666186,0.0102614674503774
0.114843183131875,0.0102692078894616
0.114765850745291,0.0102770609557167
0.114688716546219,0.0102850266329823
0.11461178057434,0.0102931049048663
0.114535042869236,0.010301295754745
0.114458503470384,0.0103095991657628
0.114382162417162,0.0103180151208326
0.114306019748843,0.0103265436026359
0.1142300755046,0.0103351845936224
0.114154329723503,0.0103439380760102
0.11407878244452,0.0103528040317862
0.114003433706518,0.0103617824427056
0.11392828354826,0.0103708732902922
0.113853332008408,0.0103800765558387
0.113778579125521,0.0103893922204061
0.113704024938058,0.0103988202648243
0.113629669484373,0.0104083606696919
0.113555512802718,0.0104180134153763
0.113481554931246,0.0104277784820137
0.113407795908003,0.0104376558495092
0.113334235770936,0.0104476454975367
0.113260874557889,0.0104577474055391
0.113187712306603,0.0104679615527283
0.113114749054717,0.0104782879180853
0.113041984839769,0.01048872648036
0.112969419699191,0.0104992772180716
0.112897053670316,0.0105099401095084
0.112824886790374,0.0105207151327278
0.112752919096491,0.0105316022655565
0.112681150625692,0.0105426014855907
0.112609581414899,0.0105537127701956
0.112538211500932,0.0105649360965061
0.112467040920506,0.0105762714414262
0.112396069710237,0.0105877187816299
0.112325297906637,0.0105992780935601
0.112254725546115,0.0106109493534298
0.112184352664977,0.0106227325372213
0.112114179299428,0.0106346276206867
0.112044205485568,0.010646634579348
0.111974431259397,0.0106587533884966
0.111904856656811,0.0106709840231941
0.111835481713602,0.0106833264582717
0.111766306465463,0.0106957806683308
0.111697330947979,0.0107083466277424
0.111628555196638,0.010721024310648
0.11155997924682,0.0107338136909589
0.111491603133806,0.0107467147423565
0.111423426892772,0.0107597274382927
0.111355450558792,0.0107728517519893
0.111287674166838,0.0107860876564387
0.111220097751777,0.0107994351244035
0.111152721348375,0.0108128941284167
0.111085544991295,0.0108264646407818
0.111018568715096,0.010840146633573
0.110951792554234,0.0108539400786349
0.110885216543063,0.0108678449475828
0.110818840715834,0.0108818612118027
0.110752665106695,0.0108959888424515
0.11068668974969,0.0109102278104566
0.110620914678761,0.0109245780865166
0.110555339927747,0.010939039641101
0.110489965530383,0.0109536124444501
0.110424791520301,0.0109682964665756
0.110359817931032,0.01098309167726
0.110295044796001,0.0109979980460571
0.110230472148531,0.0110130155422922
0.110166100021843,0.0110281441350615
0.110101928449054,0.0110433837932329
0.110037957463177,0.0110587344854455
0.109974187097122,0.0110741961801102
0.109910617383697,0.0110897688454093
0.109847248355607,0.0111054524492967
0.109784080045451,0.0111212469594981
0.109721112485728,0.0111371523435108
0.109658345708831,0.0111531685686043
0.109595779747053,0.0111692956018197
0.109533414632579,0.0111855334099701
0.109471250397495,0.0112018819596407
0.109409287073782,0.0112183412171889
0.109347524693318,0.0112349111487441
0.109285963287876,0.0112515917202081
0.109224602889127,0.011268382897255
0.10916344352864,0.0112852846453312
0.109102485237877,0.0113022969296556
0.1090417280482,0.0113194197152197
0.108981171990866,0.0113366529667876
0.108920817097028,0.011353996648896
0.108860663397737,0.0113714507258543
0.108800710923939,0.0113890151617449
0.108740959706478,0.011406689920423
0.108681409776092,0.0114244749655169
0.108622061163419,0.0114423702604276
0.10856291389899,0.0114603757683297
0.108503968013234,0.0114784914521706
0.108445223536477,0.0114967172746712
0.10838668049894,0.0115150531983257
0.108328338930742,0.0115334991854016
0.108270198861897,0.0115520551979402
0.108212260322315,0.0115707211977561
0.108154523341804,0.0115894971464377
0.108096987950067,0.0116083830053472
0.108039654176703,0.0116273787356203
0.107982522051209,0.0116464842981671
0.107925591602977,0.0116656996536713
0.107868862861294,0.0116850247625908
0.107812335855347,0.0117044595851577
0.107756010614215,0.0117240040813781
0.107699887166877,0.0117436582110327
0.107643965542204,0.0117634219336765
0.107588245768966,0.0117832952086388
0.10753272787583,0.0118032779950237
0.107477411891356,0.0118233702517097
0.107422297844003,0.0118435719373504
0.107367385762125,0.0118638830103738
0.107312675673971,0.011884303428983
0.107258167607688,0.0119048331511561
0.107203861591318,0.0119254721346462
0.1071497576528,0.0119462203369816
0.107095855819967,0.0119670777154659
0.10704215612055,0.0119880442271778
0.106988658582175,0.0120091198289718
0.106935363232365,0.0120303044774776
0.106882270098537,0.0120515981291006
0.106829379208007,0.0120730007400218
0.106776690587984,0.0120945122661982
0.106724204265575,0.0121161326633626
0.106671920267782,0.0121378618870235
0.106619838621502,0.0121596998924657
0.10656795935353,0.0121816466347502
0.106516282490556,0.0122037020687141
0.106464808059165,0.0122258661489707
0.106413536085838,0.0122481388299102
0.106362466596953,0.0122705200656987
0.106311599618784,0.0122930098102794
0.106260935177499,0.0123156080173719
0.106210473299163,0.0123383146404729
0.106160214009737,0.0123611296328556
0.106110157335077,0.0123840529475705
0.106060303300935,0.0124070845374452
0.106010651932959,0.0124302243550843
0.105961203256693,0.0124534723528697
0.105911957297576,0.012476828482961
0.105862914080943,0.0125002926972948
0.105814073632025,0.0125238649475856
0.105765435975949,0.0125475451853255
0.105717001137736,0.0125713333617844
0.105668769142305,0.01259522942801
0.105620740014468,0.0126192333348281
0.105572913778935,0.0126433450328426
0.10552529046031,0.0126675644724353
0.105477870083095,0.0126918916037666
0.105430652671684,0.0127163263767751
0.105383638250369,0.0127408687411781
0.105336826843337,0.0127655186464713
0.105290218474671,0.0127902760419291
0.105243813168349,0.0128151408766048
0.105197610948244,0.0128401130993306
0.105151611838127,0.0128651926587176
0.10510581586166,0.0128903795031562
0.105060223042405,0.0129156735808159
0.105014833403818,0.0129410748396455
0.104969646969249,0.0129665832273733
0.104924663761945,0.0129921986915072
0.104879883805048,0.0130179211793346
0.104835307121596,0.0130437506379228
0.104790933734521,0.013069687014119
0.104746763666652,0.0130957302545503
0.104702796940713,0.0131218803056237
0.104659033579322,0.0131481371135269
0.104615473604994,0.0131745006242273
0.10457211704014,0.0132009707834733
0.104528963907064,0.0132275475367934
0.104486014227966,0.013254230829497
0.104443268024944,0.0132810206066741
0.104400725319987,0.0133079168131958
0.104358386134982,0.0133349193937138
0.104316250491712,0.0133620282926613
0.104274318411853,0.0133892434542525
0.104232589916978,0.0134165648224829
0.104191065028554,0.0134439923411297
0.104149743767945,0.0134715259537513
0.104108626156408,0.013499165603688
0.104067712215096,0.0135269112340619
0.104027001965059,0.0135547627877769
0.10398649542724,0.0135827202075189
0.103946192622477,0.0136107834357562
0.103906093571507,0.0136389524147391
0.103866198294956,0.0136672270865004
0.103826506813351,0.0136956073928553
0.103787019147111,0.0137240932754018
0.10374773531655,0.0137526846755204
0.103708655341879,0.0137813815343747
0.103669779243202,0.0138101837929111
0.103631107040521,0.0138390913918593
0.103592638753729,0.013868104271732
0.103554374402618,0.0138972223728254
0.103516314006873,0.0139264456352192
0.103478457586075,0.0139557739987764
0.103440805159698,0.0139852074031442
0.103403356747115,0.0140147457877532
0.10336611236759,0.0140443890918183
0.103329072040284,0.0140741372543383
0.103292235784253,0.0141039902140962
0.103255603618448,0.0141339479096594
0.103219175561715,0.0141640102793799
0.103182951632794,0.0141941772613941
0.103146931850321,0.0142244487936231
0.103111116232827,0.0142548248137732
0.103075504798738,0.0142853052593352
0.103040097566373,0.0143158900675854
0.10300489455395,0.0143465791755851
0.102969895779577,0.0143773725201811
0.102935101261262,0.0144082700380056
0.102900511016904,0.0144392716654764
0.102866125064298,0.0144703773387973
0.102831943421135,0.0145015869939578
0.102797966105,0.0145329005667334
0.102764193133372,0.0145643179926857
0.102730624523627,0.0145958392071629
0.102697260293034,0.0146274641452992
0.102664100458758,0.0146591927420157
0.102631145037858,0.01469102493202
0.102598394047289,0.0147229606498067
0.102565847503899,0.014754999829657
0.102533505424433,0.0147871424056395
0.102501367825529,0.01481938831161
0.10246943472372,0.0148517374812116
0.102437706135435,0.0148841898478749
0.102406182076998,0.0149167453448181
0.102374862564625,0.0149494039050473
0.10234374761443,0.0149821654613564
0.102312837242419,0.0150150299463274
0.102282131464496,0.0150479972923304
0.102251630296456,0.0150810674315239
0.102221333753993,0.015114240295855
0.102191241852691,0.0151475158170592
0.102161354608032,0.0151808939266609
0.102131672035392,0.0152143745559731
0.102102194150041,0.0152479576360983
0.102072920967144,0.0152816430979278
0.102043852501762,0.0153154308721424
0.102014988768849,0.0153493208892122
0.101986329783254,0.015383313079397
0.101957875559721,0.0154174073727464
0.101929626112889,0.0154516036990998
0.10190158145729,0.0154859019880867
0.101873741607353,0.0155203021691266
0.1018461065774,0.0155548041714296
0.101818676381648,0.0155894079239961
0.10179145103421,0.0156241133556171
0.101764430549091,0.0156589203948745
0.101737614940192,0.0156938289701408
0.101711004221308,0.01572883900958
0.101684598406131,0.015763950441147
0.101658397508245,0.015799163192588
0.101632401541128,0.0158344771914409
0.101606610518156,0.0158698923650352
0.101581024452596,0.0159054086404921
0.101555643357611,0.0159410259447248
0.101530467246259,0.0159767442044388
0.101505496131492,0.0160125633461314
0.101480730026157,0.0160484832960928
0.101456168942994,0.0160845039804054
0.101431812894641,0.0161206253249444
0.101407661893625,0.0161568472553779
0.101383715952374,0.016193169697167
0.101359975083205,0.016229592575566
0.101336439298332,0.0162661158156224
0.101313108609864,0.0163027393421773
0.101289983029803,0.0163394630798654
0.101267062570047,0.016376286953115
0.101244347242387,0.0164132108861487
0.101221837058509,0.0164502348029827
0.101199532029994,0.0164873586274281
0.101177432168317,0.0165245822830897
0.101155537484847,0.0165619056933674
0.101133847990849,0.0165993287814555
0.10111236369748,0.0166368514703435
0.101091084615794,0.0166744736828155
0.101070010756738,0.0167121953414512
0.101049142131153,0.0167500163686254
0.101028478749775,0.0167879366865085
0.101008020623236,0.0168259562170667
0.100987767762059,0.0168640748820617
0.100967720176664,0.0169022926030517
0.100947877877366,0.0169406093013906
0.100928240874371,0.0169790248982288
0.100908809177782,0.0170175393145132
0.100889582797597,0.0170561524709873
0.100870561743706,0.0170948642881915
0.100851746025894,0.017133674686463
0.100833135653843,0.0171725835859364
0.100814730637126,0.0172115909065433
0.100796530985211,0.0172506965680129
0.100778536707463,0.0172899004898722
0.100760747813137,0.0173292025914456
0.100743164311387,0.0173686027918559
0.100725786211256,0.0174081010100237
0.100708613521688,0.017447697164668
0.100691646251515,0.0174873911743064
0.100674884409466,0.0175271829572549
0.100658328004166,0.0175670724316284
0.100641977044131,0.0176070595153409
0.100625831537774,0.0176471441261053
0.100609891493401,0.017687326181434
0.100594156919212,0.0177276055986387
0.100578627823302,0.0177679822948308
0.10056330421366,0.0178084561869217
0.10054818609817,0.0178490271916226
0.10053327348461,0.0178896952254448
0.10051856638065,0.0179304602047001
0.100504064793858,0.0179713220455007
0.100489768731693,0.0180122806637595
0.100475678201512,0.0180533359751903
0.100461793210562,0.0180944878953078
0.100448113765987,0.018135736339428
0.100434639874824,0.0181770812226682
0.100421371544005,0.0182185224599474
0.100408308780357,0.018260059965986
0.1003954515906,0.0183016936553066
0.100382799981347,0.0183434234422338
0.100370353959108,0.0183852492408943
0.100358113530286,0.0184271709652174
0.100346078701178,0.018469188528935
0.100334249477975,0.0185113018455815
0.100322625866763,0.0185535108284947
0.100311207873522,0.0185958153908152
0.100299995504127,0.018638215445487
0.100288988764344,0.0186807109052575
0.100278187659838,0.0187233016826781
0.100267592196164,0.0187659876901037
0.100257202378773,0.0188087688396934
0.100247018213012,0.0188516450434104
0.100237039704118,0.0188946162130224
0.100227266857226,0.0189376822601017
0.100217699677363,0.0189808430960253
0.100208338169452,0.019024098631975
0.100199182338308,0.019067448778938
0.100190232188641,0.0191108934477066
0.100181487725057,0.0191544325488787
0.100172948952054,0.0191980659928578
0.100164615874024,0.0192417936898533
0.100156488495255,0.0192856155498806
0.100148566819928,0.0193295314827614
0.100140850852118,0.0193735413981237
0.100133340595795,0.0194176452054023
0.100126036054823,0.0194618428138386
0.10011893723296,0.0195061341324809
0.100112044133857,0.019550519070185
0.10010535676106,0.0195949975356137
0.100098875118011,0.0196395694372375
0.100092599208044,0.0196842346833345
0.100086529034387,0.019728993181991
0.100080664600163,0.0197738448411011
0.100075005908389,0.0198187895683672
0.100069552961978,0.0198638272713005
0.100064305763732,0.0199089578572204
0.100059264316353,0.0199541812332556
0.100054428622435,0.0199994973063436
0.100049798684463,0.0200449059832312
0.100045374504821,0.0200904071704746
0.100041156085785,0.0201360007744398
0.100037143429525,0.0201816867013023
0.100033336538105,0.020227464857048
0.100029735413483,0.0202733351474727
0.100026340057513,0.0203192974781828
0.100023150471941,0.0203653517545952
0.100020166658408,0.0204114978819374
0.100017388618449,0.0204577357652484
0.100014816353494,0.0205040653093779
0.100012449864865,0.0205504864189872
0.10001028915378,0.020596998998549
0.10000833422135,0.0206436029523481
0.100006585068582,0.0206902981844808
0.100005041696375,0.0207370845988561
0.100003704105524,0.0207839620991948
0.100002572296716,0.0208309305890308
0.100001646270533,0.0208779899717103
0.100000926027453,0.0209251401503928
0.100000411567845,0.0209723810280507
0.100000102891974,0.02101971250747
0.1,0.0210671344912499
0.100000102891974,0.0211146468818038
0.100000411567845,0.0211622495813588
0.100000926027453,0.0212099424919562
0.100001646270533,0.0212577255154515
0.100002572296716,0.0213055985535151
0.100003704105524,0.0213535615076319
0.100005041696375,0.0214016142791019
0.100006585068582,0.0214497567690402
0.10000833422135,0.0214979888783773
0.10001028915378,0.0215463105078592
0.100012449864865,0.0215947215580479
0.100014816353494,0.0216432219293211
0.100017388618449,0.0216918115218729
0.100020166658408,0.0217404902357138
0.100023150471941,0.0217892579706707
0.100026340057513,0.0218381146263875
0.100029735413483,0.0218870601023251
0.100033336538105,0.0219360942977615
0.100037143429525,0.0219852171117923
0.100041156085785,0.0220344284433306
0.100045374504821,0.0220837281911074
0.100049798684463,0.0221331162536716
0.100054428622435,0.0221825925293908
0.100059264316353,0.0222321569164505
0.100064305763732,0.0222818093128554
0.100069552961978,0.0223315496164286
0.100075005908389,0.0223813777248128
0.100080664600163,0.0224312935354696
0.100086529034387,0.0224812969456803
0.100092599208044,0.022531387852546
0.100098875118011,0.0225815661529876
0.10010535676106,0.0226318317437462
0.100112044133857,0.0226821845213834
0.10011893723296,0.0227326243822812
0.100126036054823,0.0227831512226426
0.100133340595795,0.0228337649384913
0.100140850852118,0.0228844654256725
0.100148566819928,0.0229352525798527
0.100156488495255,0.0229861262965202
0.100164615874024,0.023037086470985
0.100172948952054,0.0230881329983792
0.100181487725057,0.0231392657736574
0.100190232188641,0.0231904846915965
0.100199182338308,0.0232417896467962
0.100208338169452,0.0232931805336791
0.100217699677363,0.023344657246491
0.100227266857226,0.0233962196793013
0.100237039704118,0.0234478677260026
0.100247018213012,0.0234996012803116
0.100257202378773,0.0235514202357689
0.100267592196164,0.0236033244857396
0.100278187659838,0.0236553139234128
0.100288988764344,0.0237073884418029
0.100299995504127,0.0237595479337487
0.100311207873522,0.0238117922919145
0.100322625866763,0.0238641214087897
0.100334249477975,0.0239165351766895
0.100346078701178,0.0239690334877546
0.100358113530286,0.0240216162339522
0.100370353959108,0.0240742833070752
0.100382799981347,0.0241270345987433
0.1003954515906,0.0241798700004029
0.100408308780357,0.0242327894033273
0.100421371544005,0.0242857926986166
0.100434639874824,0.0243388797771988
0.100448113765987,0.0243920505298292
0.100461793210562,0.0244453048470908
0.100475678201512,0.0244986426193948
0.100489768731693,0.0245520637369808
0.100504064793858,0.0246055680899166
0.10051856638065,0.0246591555680989
0.10053327348461,0.0247128260612532
0.10054818609817,0.0247665794589343
0.10056330421366,0.0248204156505264
0.100578627823302,0.0248743345252432
0.100594156919212,0.0249283359721284
0.100609891493401,0.0249824198800556
0.100625831537774,0.0250365861377289
0.100641977044131,0.0250908346336828
0.100658328004166,0.0251451652562827
0.100674884409466,0.0251995778937248
0.100691646251515,0.0252540724340367
0.100708613521688,0.0253086487650775
0.100725786211256,0.0253633067745376
0.100743164311387,0.0254180463499399
0.100760747813137,0.025472867378639
0.100778536707463,0.0255277697478221
0.100796530985211,0.0255827533445089
0.100814730637126,0.025637818055552
0.100833135653843,0.0256929637676372
0.100851746025894,0.0257481903672833
0.100870561743706,0.0258034977408429
0.100889582797597,0.0258588857745024
0.100908809177782,0.0259143543542821
0.100928240874371,0.0259699033660365
0.100947877877366,0.0260255326954547
0.100967720176664,0.0260812422280606
0.100987767762059,0.0261370318492128
0.101008020623236,0.0261929014441052
0.101028478749775,0.0262488508977673
0.101049142131153,0.0263048800950641
0.101070010756738,0.0263609889206964
0.101091084615794,0.0264171772592013
0.10111236369748,0.0264734449949523
0.101133847990849,0.0265297920121594
0.101155537484847,0.0265862181948695
0.101177432168317,0.0266427234269666
0.101199532029994,0.026699307592172
0.101221837058509,0.0267559705740446
0.101244347242387,0.0268127122559811
0.101267062570047,0.0268695325212163
0.101289983029803,0.026926431252823
0.101313108609864,0.026983408333713
0.101336439298332,0.0270404636466366
0.101359975083205,0.027097597074183
0.101383715952374,0.0271548084987809
0.101407661893625,0.0272120978026983
0.101431812894641,0.0272694648680432
0.101456168942994,0.0273269095767632
0.101480730026157,0.0273844318106464
0.101505496131492,0.0274420314513214
0.101530467246259,0.0274997083802572
0.101555643357611,0.0275574624787641
0.101581024452596,0.0276152936279934
0.101606610518156,0.0276732017089379
0.101632401541128,0.0277311866024321
0.101658397508245,0.0277892481891524
0.101684598406131,0.0278473863496174
0.101711004221308,0.027905600964188
0.101737614940192,0.027963891913068
0.101764430549091,0.028022259076304
0.10179145103421,0.0280807023337858
0.101818676381649,0.0281392215652464
0.1018461065774,0.0281978166502628
0.101873741607353,0.0282564874682557
0.10190158145729,0.0283152338984899
0.101929626112889,0.0283740558200748
0.101957875559721,0.0284329531119642
0.101986329783254,0.0284919256529572
0.102014988768849,0.0285509733216975
0.102043852501762,0.0286100959966747
0.102072920967144,0.0286692935562237
0.102102194150041,0.0287285658785256
0.102131672035392,0.0287879128416073
0.102161354608032,0.0288473343233424
0.102191241852691,0.0289068302014511
0.102221333753993,0.0289664003535003
0.102251630296456,0.0290260446569044
0.102282131464496,0.0290857629889247
0.102312837242419,0.0291455552266708
0.10234374761443,0.0292054212470998
0.102374862564625,0.0292653609270169
0.102406182076998,0.029325374143076
0.102437706135435,0.0293854607717796
0.10246943472372,0.029445620689479
0.102501367825529,0.0295058537723747
0.102533505424433,0.0295661598965169
0.102565847503899,0.0296265389378051
0.102598394047289,0.029686990771989
0.102631145037859,0.0297475152746685
0.102664100458758,0.0298081123212938
0.102697260293034,0.029868781787166
0.102730624523627,0.0299295235474371
0.102764193133372,0.0299903374771103
0.102797966105,0.0300512234510402
0.102831943421135,0.0301121813439335
0.102866125064298,0.0301732110303485
