YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2008-01-01,11:00,70.3,159.1,476,1415,56,0,9,0,0,21,56,0,9,127,25,0,28,127,25,330,10,851,16,44,10,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.024,1,0.386,51,0.51,0
2008-01-01,12:00,67.8,173.6,534,1415,206,0,9,109,0,21,165,0,9,144,24,0,27,144,24,380,10,880,16,48,10,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.024,1,0.391,51,0.51,0
2008-01-01,13:00,68.0,188.4,530,1415,79,0,9,0,0,21,79,0,9,143,24,0,27,143,24,376,10,876,16,48,10,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.024,1,0.396,51,0.51,0
2008-01-01,14:00,70.9,202.8,464,1415,70,0,9,0,0,21,70,0,9,123,25,0,28,123,25,319,10,842,16,43,10,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.024,1,0.400,51,0.51,0
2008-01-01,15:00,76.1,216.1,340,1415,48,0,9,0,0,21,48,0,9,88,25,0,28,88,25,216,10,757,16,34,10,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.024,1,0.405,51,0.51,0
2008-01-01,16:00,83.2,228.1,168,1415,59,0,9,163,0,21,40,0,9,40,24,0,27,40,24,87,10,555,16,22,10,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.024,1,0.409,51,0.51,0
2008-01-01,17:00,88.6,235.6,12,507,2,1,9,27,1,21,1,1,9,1,25,0,28,1,25,5,10,124,16,2,10,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.024,1,0.414,51,0.51,0
2008-01-01,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.024,1,0.419,51,0.51,0
2008-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.024,1,0.423,51,0.51,0
2008-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.024,1,0.428,51,0.51,0
2008-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.024,1,0.433,51,0.51,0
2008-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.024,1,0.437,51,0.51,0
2008-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.024,1,0.442,51,0.51,0
2008-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.024,1,0.446,51,0.51,0
2008-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.024,1,0.451,2,0.51,0
2008-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.024,1,0.448,51,0.51,0
2008-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.024,1,0.445,51,0.51,0
2008-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.053,1,0.024,1,0.441,51,0.51,0
2008-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.053,1,0.024,1,0.438,51,0.51,0
2008-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.053,1,0.024,1,0.435,51,0.51,0
2008-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.024,1,0.432,51,0.51,0
2008-01-02,8:00,88.1,125.0,23,696,7,1,9,70,1,21,5,1,9,6,25,10,28,6,25,9,10,182,16,3,10,-9900,99,-9900,99,-9900,99,0.5,51,0.053,1,0.023,1,0.428,51,0.51,0
2008-01-02,9:00,82.2,133.3,193,1415,115,0,9,299,0,21,74,0,9,79,25,0,28,79,25,107,10,615,16,23,10,-9900,99,-9900,99,-9900,99,0.5,51,0.053,1,0.023,1,0.425,51,0.51,0
2008-01-02,10:00,75.3,145.5,360,1415,106,0,9,68,0,21,89,0,9,156,24,61,27,140,24,238,10,799,16,35,10,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.023,1,0.422,51,0.51,0
2008-01-02,11:00,70.3,158.9,477,1415,268,0,9,408,0,21,130,0,9,212,25,205,28,143,25,340,10,879,16,44,10,-9900,99,-9900,99,-9900,99,0.4,51,0.053,1,0.023,1,0.419,51,0.51,0
2008-01-02,12:00,67.7,173.4,536,1415,221,0,9,130,0,21,172,0,9,395,25,688,28,134,25,394,10,913,16,48,10,-9900,99,-9900,99,-9900,99,0.3,51,0.053,1,0.023,1,0.415,51,0.51,0
2008-01-02,13:00,67.9,188.3,532,1415,244,0,9,194,0,21,171,0,9,361,24,725,27,88,24,392,10,915,16,48,10,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.023,1,0.412,51,0.51,0
2008-01-02,14:00,70.8,202.7,466,1415,262,0,9,440,0,21,117,0,9,315,24,787,27,56,24,334,10,882,16,43,10,-9900,99,-9900,99,-9900,99,0.3,51,0.053,1,0.023,1,0.409,51,0.51,0
2008-01-02,15:00,76.0,216.1,343,1415,200,0,9,490,0,21,81,0,9,208,25,528,28,80,25,227,10,799,16,34,10,-9900,99,-9900,99,-9900,99,0.2,51,0.053,1,0.023,1,0.406,51,0.51,0
2008-01-02,16:00,83.1,228.1,171,1415,101,0,9,412,0,21,51,0,9,93,24,368,27,49,24,94,10,597,16,22,10,-9900,99,-9900,99,-9900,99,0.2,3,0.053,1,0.023,1,0.402,51,0.51,0
2008-01-02,17:00,88.6,235.7,13,531,4,1,9,71,1,21,2,1,9,5,24,112,27,2,24,5,10,146,16,2,10,-9900,99,-9900,99,-9900,99,0.2,51,0.053,1,0.023,1,0.399,51,0.51,0
2008-01-02,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.053,1,0.023,1,0.396,51,0.51,0
2008-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.053,1,0.023,1,0.392,51,0.51,0
2008-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.053,1,0.023,1,0.389,51,0.51,0
2008-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.053,1,0.023,1,0.386,51,0.51,0
2008-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.053,1,0.023,1,0.383,51,0.51,0
2008-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.053,1,0.023,1,0.380,51,0.51,0
2008-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.053,1,0.023,1,0.376,51,0.51,0
2008-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.053,1,0.023,1,0.373,2,0.51,0
2008-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.053,1,0.023,1,0.369,51,0.51,0
2008-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.053,1,0.023,1,0.364,51,0.51,0
2008-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.053,1,0.023,1,0.360,51,0.51,0
2008-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.053,1,0.023,1,0.355,51,0.51,0
2008-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.053,1,0.023,1,0.351,51,0.51,0
2008-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.053,1,0.023,1,0.347,51,0.51,0
2008-01-03,8:00,88.1,124.9,23,696,7,1,9,70,1,21,5,1,9,7,24,66,27,5,24,7,10,86,16,4,10,-9900,99,-9900,99,-9900,99,0.2,51,0.053,1,0.065,1,0.342,51,0.51,0
2008-01-03,9:00,82.2,133.2,193,1415,115,0,9,299,0,21,74,0,9,101,25,438,28,41,25,100,10,477,16,35,10,-9900,99,-9900,99,-9900,99,0.2,51,0.053,1,0.065,1,0.338,51,0.51,0
2008-01-03,10:00,75.2,145.3,360,1415,89,0,9,0,0,21,89,0,9,158,24,161,27,117,24,230,10,697,16,53,10,-9900,99,-9900,99,-9900,99,0.2,3,0.053,1,0.065,1,0.334,51,0.51,0
2008-01-03,11:00,70.2,158.8,478,1415,187,0,9,115,0,21,148,0,9,202,24,24,27,194,24,332,10,791,16,64,10,-9900,99,-9900,99,-9900,99,0.2,51,0.053,1,0.065,1,0.329,51,0.51,0
2008-01-03,12:00,67.7,173.3,538,1415,284,0,9,349,0,21,151,0,9,308,24,207,27,229,24,385,10,827,16,70,10,-9900,99,-9900,99,-9900,99,0.3,51,0.053,1,0.065,1,0.325,51,0.51,0
2008-01-03,13:00,67.8,188.2,535,1415,229,0,9,149,0,21,173,0,9,381,24,824,27,70,24,381,10,824,16,70,10,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.065,1,0.321,51,0.51,0
2008-01-03,14:00,70.6,202.7,469,1415,262,0,9,403,0,21,128,0,9,323,24,781,27,63,24,323,10,781,16,63,10,-9900,99,-9900,99,-9900,99,0.3,51,0.053,1,0.065,1,0.316,51,0.51,0
2008-01-03,15:00,75.8,216.0,346,1415,237,0,9,635,0,21,82,0,9,217,24,677,27,51,24,217,10,677,16,51,10,-9900,99,-9900,99,-9900,99,0.3,51,0.053,1,0.065,1,0.312,51,0.51,0
2008-01-03,16:00,82.9,228.0,174,1415,104,0,9,555,0,21,36,0,9,87,24,438,27,33,24,87,10,438,16,33,10,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.065,1,0.307,51,0.51,0
2008-01-03,17:00,88.5,235.7,15,554,4,1,9,100,1,21,1,1,9,4,24,35,27,3,24,4,10,62,16,2,10,-9900,99,-9900,99,-9900,99,0.3,51,0.053,1,0.065,1,0.303,51,0.51,0
2008-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.053,1,0.065,1,0.299,51,0.51,0
2008-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.065,1,0.294,51,0.51,0
2008-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.053,1,0.065,1,0.290,51,0.51,0
2008-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.053,1,0.065,1,0.286,51,0.51,0
2008-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.065,1,0.281,51,0.51,0
2008-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.053,1,0.065,1,0.277,51,0.51,0
2008-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.053,1,0.065,1,0.272,51,0.51,0
2008-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.053,1,0.065,1,0.268,2,0.51,0
2008-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.053,1,0.065,1,0.267,51,0.51,0
2008-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.053,1,0.065,1,0.266,51,0.51,0
2008-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.053,1,0.065,1,0.265,51,0.51,0
2008-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.065,1,0.264,51,0.51,0
2008-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.065,1,0.263,51,0.51,0
2008-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.065,1,0.262,51,0.51,0
2008-01-04,8:00,88.1,124.7,23,696,2,1,9,0,1,21,2,1,9,4,24,0,27,4,24,6,10,57,16,4,10,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.084,1,0.261,51,0.51,0
2008-01-04,9:00,82.1,133.0,193,1415,36,0,9,0,0,21,36,0,9,97,24,142,27,77,24,95,10,404,16,39,10,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.084,1,0.260,51,0.51,0
2008-01-04,10:00,75.2,145.2,361,1415,99,0,9,9,0,21,97,0,9,75,24,0,27,75,24,219,10,626,16,59,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.084,1,0.259,51,0.51,0
2008-01-04,11:00,70.2,158.6,480,1415,87,0,9,0,0,21,87,0,9,109,24,0,27,109,24,319,10,726,16,72,10,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.084,1,0.258,51,0.51,0
2008-01-04,12:00,67.6,173.2,540,1415,84,0,9,0,0,21,84,0,9,297,24,102,27,258,24,371,10,766,16,79,10,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.084,1,0.257,51,0.51,0
2008-01-04,13:00,67.7,188.1,537,1415,114,0,9,0,0,21,114,0,9,219,24,158,27,159,24,369,10,765,16,79,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.084,1,0.256,51,0.51,0
2008-01-04,14:00,70.5,202.6,472,1415,191,0,9,146,0,21,142,0,9,130,24,135,27,85,24,312,10,721,16,72,10,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.084,1,0.255,51,0.51,0
2008-01-04,15:00,75.7,215.9,349,1415,175,1,9,231,1,21,118,1,9,72,24,0,27,72,24,209,10,614,16,58,10,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.084,1,0.254,51,0.51,0
2008-01-04,16:00,82.8,228.0,178,1415,106,0,9,316,0,21,66,0,9,31,24,0,27,31,24,84,10,375,16,37,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.084,1,0.253,51,0.51,0
2008-01-04,17:00,88.4,235.8,16,578,5,1,9,59,1,21,3,1,9,2,24,0,27,2,24,4,10,42,16,3,10,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.084,1,0.252,51,0.51,0
2008-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.084,1,0.251,51,0.51,0
2008-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.084,1,0.250,51,0.51,0
2008-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.084,1,0.249,51,0.51,0
2008-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.084,1,0.248,51,0.51,0
2008-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.084,1,0.247,51,0.51,0
2008-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.053,1,0.084,1,0.246,51,0.51,0
2008-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.053,1,0.084,1,0.245,51,0.51,0
2008-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.084,1,0.244,2,0.51,0
2008-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.053,1,0.084,1,0.245,51,0.51,0
2008-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.053,1,0.084,1,0.246,51,0.51,0
2008-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.084,1,0.247,51,0.51,0
2008-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.053,1,0.084,1,0.248,51,0.51,0
2008-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.053,1,0.084,1,0.248,51,0.51,0
2008-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.084,1,0.249,51,0.51,0
2008-01-05,8:00,88.1,124.6,23,696,7,1,9,69,1,21,5,1,9,6,24,47,27,5,24,7,10,81,16,4,10,-9900,99,-9900,99,-9900,99,1.1,51,0.053,1,0.065,1,0.250,51,0.51,0
2008-01-05,9:00,82.1,132.9,194,1415,111,0,9,292,0,21,71,0,9,112,24,190,27,86,24,98,10,454,16,36,10,-9900,99,-9900,99,-9900,99,1.2,51,0.053,1,0.065,1,0.251,51,0.51,0
2008-01-05,10:00,75.1,145.0,363,1415,189,0,9,358,0,21,97,0,9,215,24,502,27,87,24,223,10,663,16,53,10,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.065,1,0.252,51,0.51,0
2008-01-05,11:00,70.1,158.5,482,1415,120,0,9,0,0,21,120,0,9,259,24,351,27,140,24,321,10,755,16,64,10,-9900,99,-9900,99,-9900,99,1.3,51,0.053,1,0.065,1,0.253,51,0.51,0
2008-01-05,12:00,67.5,173.1,542,1415,272,0,9,273,0,21,167,0,9,365,24,561,27,150,24,373,10,791,16,70,10,-9900,99,-9900,99,-9900,99,1.3,51,0.053,1,0.065,1,0.254,51,0.51,0
2008-01-05,13:00,67.6,188.0,540,1415,174,0,9,32,0,21,162,0,9,247,24,149,27,190,24,371,10,789,16,70,10,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.065,1,0.255,51,0.51,0
2008-01-05,14:00,70.4,202.5,475,1415,121,0,9,3,0,21,120,0,9,244,24,211,27,173,24,315,10,748,16,64,10,-9900,99,-9900,99,-9900,99,1.4,51,0.053,1,0.065,1,0.255,51,0.51,0
2008-01-05,15:00,75.6,215.9,353,1415,48,0,9,0,0,21,48,0,9,77,24,0,27,77,24,214,10,650,16,52,10,-9900,99,-9900,99,-9900,99,1.4,51,0.053,1,0.065,1,0.256,51,0.51,0
2008-01-05,16:00,82.6,228.0,181,1415,19,0,9,0,0,21,19,0,9,34,24,0,27,34,24,89,10,427,16,34,10,-9900,99,-9900,99,-9900,99,1.5,3,0.053,1,0.065,1,0.257,51,0.51,0
2008-01-05,17:00,88.4,235.9,17,601,1,1,9,0,1,21,1,1,9,2,24,0,27,2,24,5,10,64,16,3,10,-9900,99,-9900,99,-9900,99,1.5,51,0.053,1,0.065,1,0.258,51,0.51,0
