YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2002-01-01,11:00,70.3,159.0,476,1415,312,0,9,726,0,21,67,0,9,239,10,105,16,203,10,341,10,875,16,47,10,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.028,1,0.334,1,0.51,0
2002-01-01,12:00,67.8,173.5,535,1415,395,0,9,843,0,21,76,0,9,337,10,496,16,149,10,394,10,906,16,51,10,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.028,1,0.334,1,0.51,0
2002-01-01,13:00,68.0,188.4,531,1415,392,0,9,875,0,21,63,0,9,165,10,151,16,109,10,390,10,905,16,51,10,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.028,1,0.334,1,0.51,0
2002-01-01,14:00,70.8,202.8,465,1415,333,0,9,838,0,21,57,0,9,259,10,316,16,155,10,331,10,869,16,46,10,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.028,1,0.334,1,0.51,0
2002-01-01,15:00,76.0,216.1,341,1415,232,0,9,751,0,21,51,0,9,225,10,701,16,56,10,225,10,781,16,36,10,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.028,1,0.334,1,0.51,0
2002-01-01,16:00,83.1,228.1,169,1415,99,0,9,545,0,21,34,0,9,51,10,33,16,47,10,92,10,572,16,23,10,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.028,1,0.334,1,0.51,0
2002-01-01,17:00,88.6,235.6,13,507,4,1,9,91,1,21,2,1,9,2,10,0,16,2,10,5,10,124,16,2,10,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.028,1,0.334,1,0.51,0
2002-01-01,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.028,1,0.334,1,0.51,0
2002-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.028,1,0.334,1,0.51,0
2002-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.028,1,0.334,1,0.51,0
2002-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.028,1,0.334,1,0.51,0
2002-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.028,1,0.334,1,0.51,0
2002-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.028,1,0.334,1,0.51,0
2002-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.028,1,0.334,1,0.51,0
2002-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.028,1,0.311,1,0.51,0
2002-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.028,1,0.311,1,0.51,0
2002-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.028,1,0.311,1,0.51,0
2002-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.028,1,0.311,1,0.51,0
2002-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.028,1,0.311,1,0.51,0
2002-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.028,1,0.311,1,0.51,0
2002-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.028,1,0.311,1,0.51,0
2002-01-02,8:00,88.1,124.9,23,696,7,1,9,127,1,21,3,1,9,8,10,118,16,4,10,8,10,118,16,4,10,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.311,1,0.51,0
2002-01-02,9:00,82.2,133.2,193,1415,114,0,9,542,0,21,40,0,9,102,10,524,16,31,10,102,10,524,16,31,10,-9900,99,-9900,99,-9900,99,0.6,3,0.053,1,0.047,1,0.311,1,0.51,0
2002-01-02,10:00,75.3,145.4,360,1415,248,0,9,768,0,21,52,0,9,230,10,726,16,45,10,230,10,726,16,45,10,-9900,99,-9900,99,-9900,99,0.6,3,0.053,1,0.047,1,0.311,1,0.51,0
2002-01-02,11:00,70.3,158.9,478,1415,345,0,9,846,0,21,59,0,9,324,10,798,16,55,10,330,10,813,16,56,10,-9900,99,-9900,99,-9900,99,0.6,3,0.053,1,0.047,1,0.311,1,0.51,0
2002-01-02,12:00,67.7,173.4,537,1415,397,0,9,877,0,21,64,0,9,355,10,763,16,65,10,383,10,848,16,61,10,-9900,99,-9900,99,-9900,99,0.6,3,0.053,1,0.047,1,0.311,1,0.51,0
2002-01-02,13:00,67.9,188.3,533,1415,393,0,9,876,0,21,63,0,9,351,10,717,16,81,10,380,10,847,16,61,10,-9900,99,-9900,99,-9900,99,0.6,3,0.053,1,0.047,1,0.311,1,0.51,0
2002-01-02,14:00,70.7,202.7,468,1415,336,0,9,840,0,21,58,0,9,318,10,797,16,54,10,322,10,810,16,55,10,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.311,1,0.51,0
2002-01-02,15:00,75.9,216.0,344,1415,234,0,9,753,0,21,51,0,9,218,10,716,16,44,10,218,10,716,16,44,10,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.311,1,0.51,0
2002-01-02,16:00,83.0,228.0,172,1415,101,0,9,549,0,21,34,0,9,71,10,267,16,38,10,89,10,494,16,29,10,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.311,1,0.51,0
2002-01-02,17:00,88.5,235.6,14,531,4,1,9,96,1,21,1,1,9,3,10,29,16,2,10,4,10,85,16,2,10,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.311,1,0.51,0
2002-01-02,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.311,1,0.51,0
2002-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.311,1,0.51,0
2002-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.311,1,0.51,0
2002-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.311,1,0.51,0
2002-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.311,1,0.51,0
2002-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.311,1,0.51,0
2002-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.311,1,0.51,0
2002-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.333,1,0.51,0
2002-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.333,1,0.51,0
2002-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.333,1,0.51,0
2002-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.333,1,0.51,0
2002-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.333,1,0.51,0
2002-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.333,1,0.51,0
2002-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.047,1,0.333,1,0.51,0
2002-01-03,8:00,88.1,124.8,23,696,6,1,9,58,1,21,4,1,9,3,10,0,16,3,10,7,10,86,16,4,10,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.062,1,0.333,1,0.51,0
2002-01-03,9:00,82.2,133.1,193,1415,105,0,9,248,0,21,71,0,9,37,10,0,16,37,10,99,10,472,16,34,10,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.062,1,0.333,1,0.51,0
2002-01-03,10:00,75.2,145.2,361,1415,124,0,9,85,0,21,102,0,9,117,11,79,16,97,11,226,10,686,16,51,10,-9900,99,-9900,99,-9900,99,0.6,3,0.053,1,0.062,1,0.333,1,0.51,0
2002-01-03,11:00,70.2,158.7,479,1415,108,0,9,0,0,21,108,0,9,121,10,152,16,70,10,327,10,781,16,62,10,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.062,1,0.333,1,0.51,0
2002-01-03,12:00,67.6,173.2,539,1415,123,0,9,0,0,21,123,0,9,132,10,0,16,132,10,380,10,820,16,68,10,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.062,1,0.333,1,0.51,0
2002-01-03,13:00,67.7,188.2,536,1415,313,0,9,443,0,21,145,0,9,131,10,0,16,131,10,379,10,820,16,68,10,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.062,1,0.333,1,0.51,0
2002-01-03,14:00,70.6,202.6,470,1415,268,0,9,430,0,21,125,0,9,111,10,0,16,111,10,322,10,781,16,62,10,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.062,1,0.333,1,0.51,0
2002-01-03,15:00,75.8,216.0,347,1415,82,0,9,0,0,21,82,0,9,215,10,672,16,50,10,217,10,682,16,50,10,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.062,1,0.333,1,0.51,0
2002-01-03,16:00,82.9,228.0,176,1415,104,0,9,312,0,21,65,0,9,88,10,449,16,32,10,88,10,449,16,32,10,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.062,1,0.333,1,0.51,0
2002-01-03,17:00,88.4,235.7,15,554,5,1,9,57,1,21,3,1,9,4,10,64,16,3,10,4,10,64,16,3,10,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.062,1,0.333,1,0.51,0
2002-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.062,1,0.333,1,0.51,0
2002-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.062,1,0.333,1,0.51,0
2002-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.062,1,0.333,1,0.51,0
2002-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.062,1,0.333,1,0.51,0
2002-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.062,1,0.333,1,0.51,0
2002-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.062,1,0.333,1,0.51,0
2002-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.062,1,0.333,1,0.51,0
2002-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.062,1,0.336,1,0.51,0
2002-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.062,1,0.336,1,0.51,0
2002-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.062,1,0.336,1,0.51,0
2002-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.062,1,0.336,1,0.51,0
2002-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.062,1,0.336,1,0.51,0
2002-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.062,1,0.336,1,0.51,0
2002-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.062,1,0.336,1,0.51,0
2002-01-04,8:00,88.1,124.6,23,696,7,1,9,128,1,21,3,1,9,7,10,83,16,4,10,7,10,83,16,4,10,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.065,1,0.336,1,0.51,0
2002-01-04,9:00,82.1,132.9,194,1415,115,0,9,544,0,21,40,0,9,97,10,436,16,37,10,100,10,471,16,35,10,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.065,1,0.336,1,0.51,0
2002-01-04,10:00,75.2,145.1,362,1415,250,0,9,769,0,21,53,0,9,229,10,689,16,53,10,229,10,689,16,53,10,-9900,99,-9900,99,-9900,99,0.3,3,0.053,1,0.065,1,0.336,1,0.51,0
2002-01-04,11:00,70.1,158.6,481,1415,347,0,9,848,0,21,59,0,9,330,10,783,16,64,10,330,10,783,16,64,10,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.065,1,0.336,1,0.51,0
2002-01-04,12:00,67.5,173.1,541,1415,399,0,9,654,0,21,149,0,9,362,10,520,16,163,10,383,10,819,16,70,10,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.065,1,0.336,1,0.51,0
2002-01-04,13:00,67.6,188.1,538,1415,227,0,9,155,0,21,168,0,9,130,10,0,16,130,10,381,10,816,16,70,10,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.065,1,0.336,1,0.51,0
2002-01-04,14:00,70.4,202.5,474,1415,121,0,9,6,0,21,119,0,9,207,24,161,27,154,24,322,10,773,16,63,10,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.065,1,0.336,1,0.51,0
2002-01-04,15:00,75.6,215.9,351,1415,136,0,9,148,0,21,99,0,9,76,10,0,16,76,10,217,10,670,16,51,10,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.065,1,0.336,1,0.51,0
2002-01-04,16:00,82.7,228.0,179,1415,106,0,9,316,0,21,66,0,9,33,10,0,16,33,10,89,10,437,16,33,10,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.065,1,0.336,1,0.51,0
2002-01-04,17:00,88.4,235.8,16,578,5,1,9,60,1,21,3,1,9,2,10,0,16,2,10,5,10,62,16,3,10,-9900,99,-9900,99,-9900,99,0.6,3,0.053,1,0.065,1,0.336,1,0.51,0
2002-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.053,1,0.065,1,0.336,1,0.51,0
2002-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.053,1,0.065,1,0.336,1,0.51,0
2002-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.065,1,0.336,1,0.51,0
2002-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.065,1,0.336,1,0.51,0
2002-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.065,1,0.336,1,0.51,0
2002-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.065,1,0.336,1,0.51,0
2002-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.065,1,0.336,1,0.51,0
2002-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.065,1,0.314,1,0.51,0
2002-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.065,1,0.314,1,0.51,0
2002-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.065,1,0.314,1,0.51,0
2002-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.065,1,0.314,1,0.51,0
2002-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.065,1,0.314,1,0.51,0
2002-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.065,1,0.314,1,0.51,0
2002-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.065,1,0.314,1,0.51,0
2002-01-05,8:00,88.1,124.5,23,696,2,1,9,0,1,21,2,1,9,4,10,0,16,4,10,6,10,44,16,4,10,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.095,1,0.314,1,0.51,0
2002-01-05,9:00,82.1,132.8,194,1415,30,0,9,0,0,21,30,0,9,33,10,0,16,33,10,93,10,373,16,41,10,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.095,1,0.314,1,0.51,0
2002-01-05,10:00,75.1,145.0,363,1415,100,0,9,16,0,21,96,0,9,91,10,0,16,91,10,216,10,599,16,62,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.095,1,0.314,1,0.51,0
2002-01-05,11:00,70.1,158.4,482,1415,64,0,9,0,0,21,64,0,9,106,10,0,16,106,10,316,10,701,16,77,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.095,1,0.314,1,0.51,0
2002-01-05,12:00,67.4,173.0,543,1415,288,0,9,247,0,21,193,0,9,124,10,0,16,124,10,368,10,740,16,84,10,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.095,1,0.314,1,0.51,0
2002-01-05,13:00,67.5,188.0,541,1415,158,0,9,25,0,21,148,0,9,155,10,0,16,155,10,366,10,737,16,84,10,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.095,1,0.314,1,0.51,0
2002-01-05,14:00,70.3,202.5,477,1415,117,0,9,0,0,21,117,0,9,105,10,0,16,105,10,309,10,692,16,76,10,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.095,1,0.314,1,0.51,0
2002-01-05,15:00,75.5,215.9,354,1415,65,0,9,0,0,21,65,0,9,71,10,0,16,71,10,208,10,584,16,61,10,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.095,1,0.314,1,0.51,0
2002-01-05,16:00,82.6,228.0,183,1415,95,0,9,266,0,21,61,0,9,32,10,0,16,32,10,84,10,347,16,39,10,-9900,99,-9900,99,-9900,99,1.1,3,0.053,1,0.095,1,0.314,1,0.51,0
2002-01-05,17:00,88.3,235.9,18,601,5,1,9,53,1,21,3,1,9,3,10,0,16,3,10,4,10,34,16,3,10,-9900,99,-9900,99,-9900,99,1.1,3,0.053,1,0.095,1,0.314,1,0.51,0
