YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2004-01-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.053,1,0.319,1,0.51,0
2004-01-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.053,1,0.319,1,0.51,0
2004-01-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.053,1,0.319,1,0.51,0
2004-01-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.053,1,0.319,1,0.51,0
2004-01-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.053,1,0.319,1,0.51,0
2004-01-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.053,1,0.319,1,0.51,0
2004-01-01,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.053,1,0.319,1,0.51,0
2004-01-01,8:00,88.1,125.1,23,696,4,1,9,26,1,21,3,1,9,6,10,8,16,6,10,9,10,163,16,4,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.319,1,0.51,0
2004-01-01,9:00,82.2,133.4,192,1415,68,0,9,110,0,21,53,0,9,75,10,54,16,67,10,105,10,582,16,26,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.319,1,0.51,0
2004-01-01,10:00,75.3,145.6,359,1415,98,0,9,14,0,21,94,0,9,91,10,0,16,91,10,232,10,766,16,38,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.319,1,0.51,0
2004-01-01,11:00,70.3,159.1,476,1415,90,0,9,0,0,21,90,0,9,125,10,0,16,125,10,331,10,845,16,47,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.319,1,0.51,0
2004-01-01,12:00,67.8,173.6,534,1415,101,0,9,0,0,21,101,0,9,142,10,0,16,142,10,382,10,875,16,52,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.319,1,0.51,0
2004-01-01,13:00,68.0,188.4,530,1415,100,0,9,0,0,21,100,0,9,141,10,0,16,141,10,378,10,873,16,51,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.319,1,0.51,0
2004-01-01,14:00,70.9,202.8,464,1415,55,0,9,0,0,21,55,0,9,169,10,139,16,124,10,321,10,838,16,46,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.319,1,0.51,0
2004-01-01,15:00,76.1,216.1,340,1415,38,0,9,0,0,21,38,0,9,135,10,158,16,97,10,217,10,750,16,37,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.319,1,0.51,0
2004-01-01,16:00,83.2,228.1,168,1415,99,0,9,304,0,21,63,0,9,89,10,280,16,56,10,88,10,543,16,24,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.319,1,0.51,0
2004-01-01,17:00,88.6,235.6,12,507,4,1,9,50,1,21,3,1,9,5,10,118,16,2,10,5,10,118,16,2,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.319,1,0.51,0
2004-01-01,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.319,1,0.51,0
2004-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.319,1,0.51,0
2004-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.319,1,0.51,0
2004-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.030,1,0.319,1,0.51,0
2004-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.030,1,0.319,1,0.51,0
2004-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.030,1,0.319,1,0.51,0
2004-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.030,1,0.319,1,0.51,0
2004-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.030,1,0.317,1,0.51,0
2004-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.030,1,0.317,1,0.51,0
2004-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.030,1,0.317,1,0.51,0
2004-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.030,1,0.317,1,0.51,0
2004-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.030,1,0.317,1,0.51,0
2004-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.030,1,0.317,1,0.51,0
2004-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.053,1,0.030,1,0.317,1,0.51,0
2004-01-02,8:00,88.1,125.0,23,696,4,1,9,26,1,21,3,1,9,3,10,0,16,3,10,7,10,78,16,4,10,-9900,99,-9900,99,-9900,99,1.1,3,0.053,1,0.066,1,0.317,1,0.51,0
2004-01-02,9:00,82.2,133.3,192,1415,68,0,9,111,0,21,53,0,9,30,10,0,16,30,10,96,10,445,16,35,10,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.066,1,0.317,1,0.51,0
2004-01-02,10:00,75.3,145.5,360,1415,115,0,9,54,0,21,101,0,9,79,10,0,16,79,10,218,10,654,16,52,10,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.066,1,0.317,1,0.51,0
2004-01-02,11:00,70.3,158.9,477,1415,56,0,9,0,0,21,56,0,9,112,10,0,16,112,10,316,10,748,16,64,10,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.066,1,0.317,1,0.51,0
2004-01-02,12:00,67.7,173.4,536,1415,64,0,9,0,0,21,64,0,9,109,10,0,16,109,10,367,10,785,16,70,10,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.066,1,0.317,1,0.51,0
2004-01-02,13:00,67.9,188.3,532,1415,84,0,9,0,0,21,84,0,9,108,10,0,16,108,10,364,10,783,16,69,10,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.066,1,0.317,1,0.51,0
2004-01-02,14:00,70.8,202.7,466,1415,55,0,9,0,0,21,55,0,9,92,10,0,16,92,10,307,10,742,16,63,10,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.066,1,0.317,1,0.51,0
2004-01-02,15:00,76.0,216.1,343,1415,39,0,9,0,0,21,39,0,9,62,10,0,16,62,10,206,10,641,16,50,10,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.066,1,0.317,1,0.51,0
2004-01-02,16:00,83.1,228.1,171,1415,59,0,9,144,0,21,42,0,9,26,10,0,16,26,10,82,10,408,16,32,10,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.066,1,0.317,1,0.51,0
2004-01-02,17:00,88.6,235.7,13,531,2,1,9,25,1,21,1,1,9,2,10,0,16,2,10,3,10,53,16,2,10,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.066,1,0.317,1,0.51,0
2004-01-02,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.053,1,0.066,1,0.317,1,0.51,0
2004-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.053,1,0.066,1,0.317,1,0.51,0
2004-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.053,1,0.066,1,0.317,1,0.51,0
2004-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.066,1,0.317,1,0.51,0
2004-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.066,1,0.317,1,0.51,0
2004-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.066,1,0.317,1,0.51,0
2004-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.066,1,0.317,1,0.51,0
2004-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.053,1,0.066,1,0.285,1,0.51,0
2004-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.066,1,0.285,1,0.51,0
2004-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.053,1,0.066,1,0.285,1,0.51,0
2004-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.053,1,0.066,1,0.285,1,0.51,0
2004-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.053,1,0.066,1,0.285,1,0.51,0
2004-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.053,1,0.066,1,0.285,1,0.51,0
2004-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.053,1,0.066,1,0.285,1,0.51,0
2004-01-03,8:00,88.1,124.9,23,696,2,1,9,0,1,21,2,1,9,3,10,0,16,3,10,9,10,149,16,4,10,-9900,99,-9900,99,-9900,99,2.0,3,0.053,1,0.032,1,0.285,1,0.51,0
2004-01-03,9:00,82.2,133.2,193,1415,31,0,9,0,0,21,31,0,9,44,10,0,16,44,10,102,10,554,16,26,10,-9900,99,-9900,99,-9900,99,2.0,3,0.053,1,0.032,1,0.285,1,0.51,0
2004-01-03,10:00,75.2,145.3,360,1415,117,0,9,63,0,21,101,0,9,91,10,0,16,91,10,226,10,735,16,39,10,-9900,99,-9900,99,-9900,99,2.1,3,0.053,1,0.032,1,0.285,1,0.51,0
2004-01-03,11:00,70.2,158.8,478,1415,57,0,9,0,0,21,57,0,9,125,10,0,16,125,10,323,10,815,16,48,10,-9900,99,-9900,99,-9900,99,2.0,3,0.053,1,0.032,1,0.285,1,0.51,0
2004-01-03,12:00,67.7,173.3,538,1415,83,0,9,0,0,21,83,0,9,142,10,0,16,142,10,375,10,847,16,53,10,-9900,99,-9900,99,-9900,99,1.9,3,0.053,1,0.032,1,0.285,1,0.51,0
2004-01-03,13:00,67.8,188.2,535,1415,137,0,9,6,0,21,135,0,9,141,10,0,16,141,10,373,10,848,16,52,10,-9900,99,-9900,99,-9900,99,1.8,3,0.053,1,0.032,1,0.285,1,0.51,0
2004-01-03,14:00,70.6,202.7,469,1415,200,0,9,174,0,21,142,0,9,122,10,0,16,122,10,317,10,814,16,47,10,-9900,99,-9900,99,-9900,99,1.7,3,0.053,1,0.032,1,0.285,1,0.51,0
2004-01-03,15:00,75.8,216.0,346,1415,97,0,9,51,0,21,85,0,9,86,10,0,16,86,10,216,10,730,16,38,10,-9900,99,-9900,99,-9900,99,1.7,3,0.053,1,0.032,1,0.285,1,0.51,0
2004-01-03,16:00,82.9,228.0,174,1415,104,0,9,312,0,21,66,0,9,39,10,0,16,39,10,90,10,531,16,25,10,-9900,99,-9900,99,-9900,99,1.7,3,0.053,1,0.032,1,0.285,1,0.51,0
2004-01-03,17:00,88.5,235.7,15,554,4,1,9,56,1,21,2,1,9,2,10,0,16,2,10,5,10,117,16,2,10,-9900,99,-9900,99,-9900,99,1.7,3,0.053,1,0.032,1,0.285,1,0.51,0
2004-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.053,1,0.032,1,0.285,1,0.51,0
2004-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.053,1,0.032,1,0.285,1,0.51,0
2004-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.053,1,0.032,1,0.285,1,0.51,0
2004-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.053,1,0.032,1,0.285,1,0.51,0
2004-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.053,1,0.032,1,0.285,1,0.51,0
2004-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.053,1,0.032,1,0.285,1,0.51,0
2004-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.053,1,0.032,1,0.285,1,0.51,0
2004-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.053,1,0.032,1,0.286,1,0.51,0
2004-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.053,1,0.032,1,0.286,1,0.51,0
2004-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.032,1,0.286,1,0.51,0
2004-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.032,1,0.286,1,0.51,0
2004-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.032,1,0.286,1,0.51,0
2004-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.032,1,0.286,1,0.51,0
2004-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.032,1,0.286,1,0.51,0
2004-01-04,8:00,88.1,124.7,23,696,4,1,9,18,1,21,3,1,9,6,10,21,16,5,10,7,10,87,16,4,10,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.061,1,0.286,1,0.51,0
2004-01-04,9:00,82.1,133.0,193,1415,67,0,9,77,0,21,56,0,9,66,10,43,16,61,10,98,10,466,16,34,10,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.061,1,0.286,1,0.51,0
2004-01-04,10:00,75.2,145.2,361,1415,146,0,9,129,0,21,113,0,9,174,10,103,16,147,10,223,10,675,16,51,10,-9900,99,-9900,99,-9900,99,1.1,3,0.053,1,0.061,1,0.286,1,0.51,0
2004-01-04,11:00,70.2,158.6,480,1415,200,0,9,106,0,21,164,0,9,254,10,133,16,209,10,322,10,767,16,62,10,-9900,99,-9900,99,-9900,99,1.1,3,0.053,1,0.061,1,0.286,1,0.51,0
2004-01-04,12:00,67.6,173.2,540,1415,227,0,9,111,0,21,185,0,9,224,10,201,16,147,10,375,10,805,16,68,10,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.061,1,0.286,1,0.51,0
2004-01-04,13:00,67.7,188.1,537,1415,227,0,9,111,0,21,185,0,9,191,10,85,16,159,10,373,10,804,16,68,10,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.061,1,0.286,1,0.51,0
2004-01-04,14:00,70.5,202.6,472,1415,195,0,9,108,0,21,159,0,9,236,10,224,16,161,10,317,10,765,16,61,10,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.061,1,0.286,1,0.51,0
2004-01-04,15:00,75.7,215.9,349,1415,139,0,9,145,0,21,103,0,9,146,10,58,16,131,10,214,10,667,16,50,10,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.061,1,0.286,1,0.51,0
2004-01-04,16:00,82.8,228.0,178,1415,92,0,9,271,0,21,58,0,9,54,10,51,16,47,10,88,10,442,16,32,10,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.061,1,0.286,1,0.51,0
2004-01-04,17:00,88.4,235.8,16,578,4,1,9,51,1,21,2,1,9,3,10,5,16,3,10,4,10,68,16,3,10,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.061,1,0.286,1,0.51,0
2004-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.061,1,0.286,1,0.51,0
