YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-01-01,11:00,70.3,159.0,476,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,247,25,143,28,199,25,328,10,836,16,47,10,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.030,1,0.389,51,0.51,0
2010-01-01,12:00,67.8,173.5,535,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,350,24,173,27,285,24,380,10,868,16,51,10,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.030,1,0.389,51,0.51,0
2010-01-01,13:00,67.9,188.4,531,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,141,24,0,27,141,24,376,10,866,16,51,10,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.030,1,0.390,51,0.51,0
2010-01-01,14:00,70.8,202.8,465,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,121,24,0,27,121,24,319,10,830,16,46,10,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.030,1,0.390,51,0.51,0
2010-01-01,15:00,76.0,216.1,341,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,86,24,0,27,86,24,216,10,742,16,37,10,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.030,1,0.390,51,0.51,0
2010-01-01,16:00,83.1,228.1,169,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,38,24,0,27,38,24,87,10,535,16,23,10,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.030,1,0.390,51,0.51,0
2010-01-01,17:00,88.6,235.6,13,507,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,25,0,28,1,25,5,10,110,16,2,10,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.030,1,0.391,51,0.51,0
2010-01-01,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.030,1,0.391,51,0.51,0
2010-01-01,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.391,51,0.51,0
2010-01-01,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.030,1,0.392,51,0.51,0
2010-01-01,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.030,1,0.392,51,0.51,0
2010-01-01,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.392,51,0.51,0
2010-01-01,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.030,1,0.392,51,0.51,0
2010-01-01,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.030,1,0.393,51,0.51,0
2010-01-02,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.393,51,0.51,0
2010-01-02,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.030,1,0.393,51,0.51,0
2010-01-02,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.030,1,0.394,51,0.51,0
2010-01-02,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.394,51,0.51,0
2010-01-02,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.030,1,0.394,51,0.51,0
2010-01-02,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.030,1,0.394,51,0.51,0
2010-01-02,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.030,1,0.395,51,0.51,0
2010-01-02,8:00,88.1,124.9,23,696,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,25,0,28,3,25,9,10,158,16,4,10,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.030,1,0.395,51,0.51,0
2010-01-02,9:00,82.2,133.2,193,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,37,25,0,28,37,25,104,10,580,16,25,10,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.030,1,0.395,51,0.51,0
2010-01-02,10:00,75.3,145.4,360,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,76,25,0,28,76,25,233,10,767,16,38,10,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.030,1,0.396,51,0.51,0
2010-01-02,11:00,70.3,158.8,478,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,105,25,0,28,105,25,333,10,847,16,47,10,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.030,1,0.396,51,0.51,0
2010-01-02,12:00,67.7,173.4,537,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,142,25,0,28,142,25,385,10,878,16,51,10,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.030,1,0.396,51,0.51,0
2010-01-02,13:00,67.8,188.3,534,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,118,24,0,27,118,24,382,10,876,16,51,10,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.030,1,0.397,51,0.51,0
2010-01-02,14:00,70.7,202.7,468,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,102,25,0,28,102,25,324,10,842,16,46,10,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.030,1,0.397,51,0.51,0
2010-01-02,15:00,75.9,216.0,344,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,87,25,0,28,87,25,220,10,755,16,37,10,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.030,1,0.397,51,0.51,0
2010-01-02,16:00,83.0,228.0,173,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,39,24,0,27,39,24,91,10,549,16,24,10,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.030,1,0.397,51,0.51,0
2010-01-02,17:00,88.5,235.6,14,531,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,2,25,0,28,2,25,5,10,118,16,2,10,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.030,1,0.398,51,0.51,0
2010-01-02,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.030,1,0.398,51,0.51,0
2010-01-02,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.030,1,0.398,51,0.51,0
2010-01-02,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.030,1,0.399,51,0.51,0
2010-01-02,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.030,1,0.399,51,0.51,0
2010-01-02,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.030,1,0.399,51,0.51,0
2010-01-02,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.030,1,0.399,51,0.51,0
2010-01-02,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.030,1,0.400,51,0.51,0
2010-01-03,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.030,1,0.400,2,0.51,0
2010-01-03,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.030,1,0.400,51,0.51,0
2010-01-03,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.030,1,0.400,51,0.51,0
2010-01-03,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.400,51,0.51,0
2010-01-03,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.030,1,0.400,51,0.51,0
2010-01-03,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.030,1,0.400,51,0.51,0
2010-01-03,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.030,1,0.400,51,0.51,0
2010-01-03,8:00,88.1,124.8,23,696,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,25,0,28,3,25,9,10,170,16,3,10,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-03,9:00,82.1,133.1,193,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,46,25,0,28,46,25,106,10,597,16,24,10,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-03,10:00,75.2,145.2,361,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,93,25,0,28,93,25,235,10,780,16,36,10,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-03,11:00,70.2,158.7,479,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,127,25,0,28,127,25,335,10,856,16,45,10,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-03,12:00,67.6,173.2,539,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,106,25,36,28,93,25,386,10,885,16,49,10,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-03,13:00,67.7,188.2,536,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,171,25,137,28,119,25,383,10,882,16,49,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-03,14:00,70.6,202.6,471,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,189,25,123,28,148,25,326,10,847,16,44,10,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-03,15:00,75.8,216.0,348,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,89,25,0,28,89,25,222,10,762,16,35,10,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-03,16:00,82.9,228.0,176,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,42,24,0,27,42,24,93,10,565,16,23,10,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-03,17:00,88.4,235.7,15,554,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,2,25,0,28,2,25,6,10,132,16,2,10,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-03,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-03,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-03,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-03,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-03,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-03,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-03,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-04,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.026,1,0.400,51,0.51,0
2010-01-04,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.026,1,0.399,51,0.51,0
2010-01-04,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.053,1,0.026,1,0.399,51,0.51,0
2010-01-04,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.026,1,0.399,51,0.51,0
2010-01-04,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.053,1,0.026,1,0.399,51,0.51,0
2010-01-04,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.053,1,0.026,1,0.399,51,0.51,0
2010-01-04,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.026,1,0.399,51,0.51,0
2010-01-04,8:00,88.1,124.6,23,696,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,24,0,27,3,24,8,10,124,16,4,10,-9900,99,-9900,99,-9900,99,0.5,51,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-04,9:00,82.1,132.9,194,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,41,24,0,27,41,24,103,10,537,16,29,10,-9900,99,-9900,99,-9900,99,0.5,51,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-04,10:00,75.2,145.1,362,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,87,24,0,27,87,24,232,10,737,16,43,10,-9900,99,-9900,99,-9900,99,0.6,3,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-04,11:00,70.1,158.6,481,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,121,24,0,27,121,24,333,10,822,16,53,10,-9900,99,-9900,99,-9900,99,0.6,51,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-04,12:00,67.5,173.1,541,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,245,24,72,27,218,24,385,10,854,16,59,10,-9900,99,-9900,99,-9900,99,0.6,51,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-04,13:00,67.6,188.1,539,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,347,24,398,27,196,24,383,10,852,16,58,10,-9900,99,-9900,99,-9900,99,0.6,3,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-04,14:00,70.4,202.5,474,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,260,24,52,27,242,24,325,10,814,16,53,10,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-04,15:00,75.6,215.9,351,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,83,24,0,27,83,24,221,10,721,16,42,10,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-04,16:00,82.7,228.0,179,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,37,24,0,27,37,24,92,10,507,16,28,10,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-04,17:00,88.4,235.8,17,578,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,2,24,0,27,2,24,5,10,97,16,3,10,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-04,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-04,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-04,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-04,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-04,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-04,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-04,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-05,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.043,1,0.399,2,0.51,0
2010-01-05,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.043,1,0.399,51,0.51,0
2010-01-05,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.053,1,0.043,1,0.400,51,0.51,0
2010-01-05,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.043,1,0.400,51,0.51,0
2010-01-05,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.043,1,0.401,51,0.51,0
2010-01-05,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.053,1,0.043,1,0.401,51,0.51,0
