YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2005-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.073,1,0.250,2,0.51,0
2005-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.073,1,0.250,2,0.51,0
2005-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.073,1,0.250,2,0.51,0
2005-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.073,1,0.250,2,0.51,0
2005-01-02,8:00,88.1,124.9,23,696,7,1,9,67,1,21,5,1,9,4,10,8,16,4,10,9,10,162,16,4,10,-9900,99,-9900,99,-9900,99,0.6,3,0.053,1,0.032,1,0.250,2,0.51,0
2005-01-02,9:00,82.2,133.2,193,1415,112,0,9,285,0,21,73,0,9,74,10,31,16,69,10,105,10,577,16,27,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.032,1,0.250,2,0.51,0
2005-01-02,10:00,75.2,145.3,360,1415,72,0,9,0,0,21,72,0,9,100,10,64,16,83,10,233,10,759,16,40,10,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.032,1,0.250,2,0.51,0
2005-01-02,11:00,70.3,158.8,478,1415,345,0,9,546,0,21,160,0,9,156,10,0,16,156,10,331,10,835,16,49,10,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.032,1,0.250,2,0.51,0
2005-01-02,12:00,67.7,173.3,537,1415,159,0,9,27,0,21,149,0,9,142,24,0,27,142,24,381,10,862,16,54,10,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.032,1,0.250,2,0.51,0
2005-01-02,13:00,67.8,188.2,534,1415,197,0,9,89,0,21,163,0,9,141,24,0,27,141,24,377,10,857,16,53,10,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.032,1,0.250,2,0.51,0
2005-01-02,14:00,70.7,202.7,468,1415,74,0,9,0,0,21,74,0,9,122,25,0,28,122,25,318,10,817,16,48,10,-9900,99,-9900,99,-9900,99,1.5,3,0.053,1,0.032,1,0.250,2,0.51,0
2005-01-02,15:00,75.9,216.0,345,1415,41,0,9,0,0,21,41,0,9,86,25,0,28,86,25,216,10,727,16,38,10,-9900,99,-9900,99,-9900,99,1.8,3,0.053,1,0.032,1,0.250,2,0.51,0
2005-01-02,16:00,83.0,228.0,173,1415,58,0,9,127,0,21,42,0,9,39,24,0,27,39,24,89,10,525,16,25,10,-9900,99,-9900,99,-9900,99,2.0,3,0.053,1,0.032,1,0.250,2,0.51,0
2005-01-02,17:00,88.5,235.6,14,531,2,1,9,23,1,21,1,1,9,2,24,0,27,2,24,5,10,114,16,2,10,-9900,99,-9900,99,-9900,99,2.1,3,0.053,1,0.032,1,0.250,2,0.51,0
2005-01-02,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.053,1,0.032,1,0.250,2,0.51,0
2005-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.053,1,0.032,1,0.250,2,0.51,0
2005-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.053,1,0.032,1,0.250,2,0.51,0
2005-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.053,1,0.032,1,0.250,2,0.51,0
2005-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.053,1,0.032,1,0.250,2,0.51,0
2005-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.053,1,0.032,1,0.250,2,0.51,0
2005-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.053,1,0.032,1,0.250,2,0.51,0
2005-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.053,1,0.032,1,0.259,2,0.51,0
2005-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.053,1,0.032,1,0.259,2,0.51,0
2005-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.053,1,0.032,1,0.259,2,0.51,0
2005-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.053,1,0.032,1,0.259,2,0.51,0
2005-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.032,1,0.259,2,0.51,0
2005-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.032,1,0.259,2,0.51,0
2005-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.053,1,0.032,1,0.259,2,0.51,0
2005-01-03,8:00,88.1,124.8,23,696,4,1,9,29,1,21,3,1,9,3,10,0,16,3,10,8,10,129,16,4,10,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.042,1,0.259,2,0.51,0
2005-01-03,9:00,82.1,133.0,193,1415,74,0,9,124,0,21,57,0,9,35,10,0,16,35,10,102,10,531,16,30,10,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.042,1,0.259,2,0.51,0
2005-01-03,10:00,75.2,145.2,361,1415,248,0,9,536,0,21,111,0,9,73,10,0,16,73,10,228,10,723,16,43,10,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.042,1,0.259,2,0.51,0
2005-01-03,11:00,70.2,158.7,479,1415,268,0,9,466,0,21,110,0,9,102,10,0,16,102,10,327,10,806,16,53,10,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.042,1,0.259,2,0.51,0
2005-01-03,12:00,67.6,173.2,539,1415,321,0,9,505,0,21,128,0,9,153,10,17,16,146,10,378,10,839,16,58,10,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.042,1,0.259,2,0.51,0
2005-01-03,13:00,67.7,188.1,537,1415,393,0,9,731,0,21,116,0,9,368,10,277,16,263,10,376,10,838,16,58,10,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.042,1,0.259,2,0.51,0
2005-01-03,14:00,70.5,202.6,471,1415,338,0,9,841,0,21,58,0,9,149,10,74,16,125,10,320,10,803,16,53,10,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.042,1,0.259,2,0.51,0
2005-01-03,15:00,75.7,216.0,348,1415,238,0,9,757,0,21,51,0,9,135,10,67,16,118,10,218,10,713,16,42,10,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.042,1,0.259,2,0.51,0
2005-01-03,16:00,82.8,228.0,177,1415,104,0,9,554,0,21,35,0,9,56,10,130,16,39,10,91,10,504,16,28,10,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.042,1,0.259,2,0.51,0
2005-01-03,17:00,88.4,235.7,15,554,5,1,9,103,1,21,2,1,9,5,10,11,16,5,10,5,10,99,16,3,10,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.042,1,0.259,2,0.51,0
2005-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.042,1,0.259,2,0.51,0
2005-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.042,1,0.259,2,0.51,0
2005-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.042,1,0.259,2,0.51,0
2005-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.053,1,0.042,1,0.259,2,0.51,0
2005-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.053,1,0.042,1,0.259,2,0.51,0
2005-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.053,1,0.042,1,0.259,2,0.51,0
2005-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.042,1,0.259,2,0.51,0
2005-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.042,1,0.270,2,0.51,0
2005-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.042,1,0.270,2,0.51,0
2005-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.053,1,0.042,1,0.270,2,0.51,0
2005-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.042,1,0.270,2,0.51,0
2005-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.042,1,0.270,2,0.51,0
2005-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.042,1,0.270,2,0.51,0
2005-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.053,1,0.042,1,0.270,2,0.51,0
2005-01-04,8:00,88.1,124.6,23,696,7,1,9,69,1,21,5,1,9,4,10,0,16,4,10,5,10,25,16,4,10,-9900,99,-9900,99,-9900,99,1.1,3,0.053,1,0.124,1,0.270,2,0.51,0
2005-01-04,9:00,82.1,132.9,194,1415,114,0,9,294,0,21,74,0,9,38,10,0,16,38,10,87,10,301,16,46,10,-9900,99,-9900,99,-9900,99,1.1,3,0.053,1,0.124,1,0.270,2,0.51,0
2005-01-04,10:00,75.2,145.1,362,1415,63,0,9,0,0,21,63,0,9,69,10,0,16,69,10,207,10,531,16,71,10,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.124,1,0.270,2,0.51,0
2005-01-04,11:00,70.1,158.5,481,1415,101,0,9,0,0,21,101,0,9,101,10,0,16,101,10,305,10,640,16,88,10,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.124,1,0.270,2,0.51,0
2005-01-04,12:00,67.5,173.1,541,1415,77,0,9,0,0,21,77,0,9,119,10,0,16,119,10,358,10,684,16,96,10,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.124,1,0.270,2,0.51,0
2005-01-04,13:00,67.6,188.0,539,1415,138,0,9,3,0,21,137,0,9,118,10,0,16,118,10,356,10,682,16,96,10,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.124,1,0.270,2,0.51,0
2005-01-04,14:00,70.4,202.5,474,1415,135,0,9,10,0,21,132,0,9,99,10,0,16,99,10,299,10,634,16,87,10,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.124,1,0.270,2,0.51,0
2005-01-04,15:00,75.6,215.9,352,1415,66,0,9,0,0,21,66,0,9,66,10,0,16,66,10,199,10,520,16,69,10,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.124,1,0.270,2,0.51,0
2005-01-04,16:00,82.7,228.0,180,1415,106,0,9,316,0,21,66,0,9,36,10,0,16,36,10,79,10,278,16,43,10,-9900,99,-9900,99,-9900,99,1.1,3,0.053,1,0.124,1,0.270,2,0.51,0
2005-01-04,17:00,88.3,235.8,17,578,5,1,9,61,1,21,3,1,9,2,10,0,16,2,10,3,10,18,16,3,10,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.124,1,0.270,2,0.51,0
2005-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.124,1,0.270,2,0.51,0
2005-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.124,1,0.270,2,0.51,0
2005-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.124,1,0.270,2,0.51,0
2005-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.124,1,0.270,2,0.51,0
2005-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.124,1,0.270,2,0.51,0
2005-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.124,1,0.270,2,0.51,0
2005-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.124,1,0.270,2,0.51,0
2005-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.124,1,0.276,2,0.51,0
2005-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.053,1,0.124,1,0.276,2,0.51,0
2005-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.124,1,0.276,2,0.51,0
2005-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.124,1,0.276,2,0.51,0
2005-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.124,1,0.276,2,0.51,0
2005-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.124,1,0.276,2,0.51,0
2005-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.124,1,0.276,2,0.51,0
2005-01-05,8:00,88.1,124.5,24,696,4,1,9,36,1,21,3,1,9,4,10,0,16,4,10,8,10,95,16,4,10,-9900,99,-9900,99,-9900,99,0.9,3,0.053,1,0.058,1,0.276,2,0.51,0
2005-01-05,9:00,82.1,132.8,195,1415,72,0,9,152,0,21,51,0,9,38,10,0,16,38,10,100,10,484,16,34,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.058,1,0.276,2,0.51,0
2005-01-05,10:00,75.1,144.9,364,1415,134,0,9,104,0,21,107,0,9,83,10,0,16,83,10,229,10,694,16,50,10,-9900,99,-9900,99,-9900,99,0.8,3,0.053,1,0.058,1,0.276,2,0.51,0
2005-01-05,11:00,70.0,158.4,483,1415,233,0,9,247,0,21,149,0,9,370,11,440,16,220,11,331,10,789,16,61,10,-9900,99,-9900,99,-9900,99,0.7,3,0.053,1,0.058,1,0.276,2,0.51,0
2005-01-05,12:00,67.4,173.0,544,1415,402,0,9,736,0,21,119,0,9,291,10,90,16,256,10,386,10,829,16,67,10,-9900,99,-9900,99,-9900,99,0.6,3,0.053,1,0.058,1,0.276,2,0.51,0
2005-01-05,13:00,67.5,187.9,542,1415,399,0,9,878,0,21,62,0,9,372,10,329,16,246,10,386,10,833,16,67,10,-9900,99,-9900,99,-9900,99,0.5,3,0.053,1,0.058,1,0.276,2,0.51,0
2005-01-05,14:00,70.3,202.5,478,1415,343,0,9,762,0,21,86,0,9,312,24,673,27,85,24,330,10,797,16,61,10,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.058,1,0.276,2,0.51,0
2005-01-05,15:00,75.5,215.9,355,1415,196,0,9,476,0,21,76,0,9,147,10,175,16,103,10,226,10,702,16,49,10,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.058,1,0.276,2,0.51,0
2005-01-05,16:00,82.5,228.0,184,1415,98,0,9,367,0,21,50,0,9,52,10,77,16,42,10,95,10,480,16,33,10,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.058,1,0.276,2,0.51,0
2005-01-05,17:00,88.3,235.9,18,601,5,1,9,74,1,21,3,1,9,5,10,27,16,5,10,6,10,81,16,3,10,-9900,99,-9900,99,-9900,99,0.4,3,0.053,1,0.058,1,0.276,2,0.51,0
