YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
1999-01-01,13:00,68.0,188.4,530,1415,126,0,9,0,0,21,126,0,9,282,10,216,16,201,10,386,10,896,16,50,10,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-01,14:00,70.8,202.8,464,1415,54,0,9,0,0,21,54,0,9,123,10,0,16,123,10,327,10,860,16,45,10,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-01,15:00,76.1,216.1,340,1415,44,0,9,0,0,21,44,0,9,87,10,0,16,87,10,221,10,771,16,36,10,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-01,16:00,83.2,228.1,168,1415,16,0,9,0,0,21,16,0,9,39,10,0,16,39,10,90,10,563,16,23,10,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-01,17:00,88.6,235.6,12,507,1,1,9,0,1,21,1,1,9,5,10,69,16,3,10,5,10,126,16,2,10,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-01,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.053,1,0.027,1,0.368,1,0.51,0
1999-01-02,8:00,88.1,125.0,23,696,7,1,9,115,1,21,3,1,9,9,10,137,16,5,10,9,10,178,16,3,10,-9900,99,-9900,99,-9900,99,0.6,1,0.053,1,0.025,1,0.368,1,0.51,0
1999-01-02,9:00,82.2,133.3,192,1415,114,0,9,489,0,21,47,0,9,107,10,599,16,26,10,106,10,599,16,24,10,-9900,99,-9900,99,-9900,99,0.6,1,0.053,1,0.025,1,0.368,1,0.51,0
1999-01-02,10:00,75.3,145.4,360,1415,220,0,9,547,0,21,81,0,9,239,10,368,16,146,10,234,10,779,16,36,10,-9900,99,-9900,99,-9900,99,0.7,1,0.053,1,0.025,1,0.368,1,0.51,0
1999-01-02,11:00,70.3,158.9,477,1415,259,0,9,429,0,21,114,0,9,273,10,302,16,171,10,333,10,855,16,45,10,-9900,99,-9900,99,-9900,99,0.7,1,0.053,1,0.025,1,0.368,1,0.51,0
1999-01-02,12:00,67.7,173.4,536,1415,282,0,9,390,0,21,134,0,9,282,10,431,16,118,10,384,10,884,16,49,10,-9900,99,-9900,99,-9900,99,0.7,1,0.053,1,0.025,1,0.368,1,0.51,0
1999-01-02,13:00,67.9,188.3,533,1415,268,0,9,321,0,21,147,0,9,390,10,615,16,158,10,381,10,881,16,49,10,-9900,99,-9900,99,-9900,99,0.8,1,0.053,1,0.025,1,0.368,1,0.51,0
1999-01-02,14:00,70.7,202.7,467,1415,260,0,9,428,0,21,119,0,9,322,10,419,16,184,10,323,10,846,16,44,10,-9900,99,-9900,99,-9900,99,0.8,1,0.053,1,0.025,1,0.368,1,0.51,0
1999-01-02,15:00,76.0,216.0,343,1415,214,0,9,566,0,21,76,0,9,168,10,470,16,54,10,219,10,760,16,35,10,-9900,99,-9900,99,-9900,99,0.8,1,0.053,1,0.025,1,0.368,1,0.51,0
1999-01-02,16:00,83.0,228.1,171,1415,101,0,9,494,0,21,41,0,9,86,10,494,16,27,10,90,10,560,16,22,10,-9900,99,-9900,99,-9900,99,0.9,1,0.053,1,0.025,1,0.368,1,0.51,0
1999-01-02,17:00,88.5,235.6,14,531,4,1,9,86,1,21,1,1,9,3,10,38,16,2,10,5,10,134,16,2,10,-9900,99,-9900,99,-9900,99,0.9,1,0.053,1,0.025,1,0.368,1,0.51,0
1999-01-02,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.053,1,0.025,1,0.368,1,0.51,0
1999-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.053,1,0.025,1,0.368,1,0.51,0
1999-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.053,1,0.025,1,0.368,1,0.51,0
1999-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.053,1,0.025,1,0.368,1,0.51,0
1999-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.053,1,0.025,1,0.368,1,0.51,0
1999-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.053,1,0.025,1,0.368,1,0.51,0
1999-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.053,1,0.025,1,0.368,1,0.51,0
1999-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.053,1,0.025,1,0.262,1,0.51,0
1999-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.053,1,0.025,1,0.262,1,0.51,0
1999-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.053,1,0.025,1,0.262,1,0.51,0
1999-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.053,1,0.025,1,0.262,1,0.51,0
1999-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,1,0.053,1,0.025,1,0.262,1,0.51,0
1999-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,1,0.053,1,0.025,1,0.262,1,0.51,0
1999-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,1,0.053,1,0.025,1,0.262,1,0.51,0
1999-01-03,8:00,88.1,124.8,23,696,2,1,9,0,1,21,2,1,9,4,10,0,16,4,10,7,10,80,16,4,10,-9900,99,-9900,99,-9900,99,1.3,1,0.053,1,0.065,1,0.262,1,0.51,0
1999-01-03,9:00,82.2,133.1,193,1415,34,0,9,0,0,21,34,0,9,36,10,0,16,36,10,97,10,450,16,35,10,-9900,99,-9900,99,-9900,99,1.3,1,0.053,1,0.065,1,0.262,1,0.51,0
1999-01-03,10:00,75.2,145.3,361,1415,61,0,9,0,0,21,61,0,9,79,10,0,16,79,10,221,10,662,16,52,10,-9900,99,-9900,99,-9900,99,1.3,1,0.053,1,0.065,1,0.262,1,0.51,0
1999-01-03,11:00,70.2,158.8,479,1415,57,0,9,0,0,21,57,0,9,113,24,0,27,113,24,319,10,755,16,64,10,-9900,99,-9900,99,-9900,99,1.2,1,0.053,1,0.065,1,0.262,1,0.51,0
1999-01-03,12:00,67.6,173.3,538,1415,64,0,9,0,0,21,64,0,9,131,10,0,16,131,10,371,10,792,16,70,10,-9900,99,-9900,99,-9900,99,1.2,1,0.053,1,0.065,1,0.262,1,0.51,0
1999-01-03,13:00,67.8,188.2,535,1415,81,0,9,0,0,21,81,0,9,130,24,0,27,130,24,369,10,791,16,69,10,-9900,99,-9900,99,-9900,99,1.2,1,0.053,1,0.065,1,0.262,1,0.51,0
1999-01-03,14:00,70.6,202.6,470,1415,64,0,9,0,0,21,64,0,9,110,10,0,16,110,10,313,10,752,16,63,10,-9900,99,-9900,99,-9900,99,1.2,1,0.053,1,0.065,1,0.262,1,0.51,0
1999-01-03,15:00,75.8,216.0,346,1415,115,0,9,70,0,21,98,0,9,218,10,66,16,202,10,211,10,652,16,51,10,-9900,99,-9900,99,-9900,99,1.1,1,0.053,1,0.065,1,0.262,1,0.51,0
1999-01-03,16:00,82.9,228.0,175,1415,34,0,9,0,0,21,34,0,9,32,10,0,16,32,10,85,10,423,16,33,10,-9900,99,-9900,99,-9900,99,1.1,1,0.053,1,0.065,1,0.262,1,0.51,0
1999-01-03,17:00,88.5,235.7,15,554,2,1,9,0,1,21,2,1,9,2,10,0,16,2,10,4,10,58,16,2,10,-9900,99,-9900,99,-9900,99,1.1,1,0.053,1,0.065,1,0.262,1,0.51,0
1999-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.053,1,0.065,1,0.262,1,0.51,0
1999-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.053,1,0.065,1,0.262,1,0.51,0
1999-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.053,1,0.065,1,0.262,1,0.51,0
1999-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.053,1,0.065,1,0.262,1,0.51,0
1999-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.053,1,0.065,1,0.262,1,0.51,0
1999-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.053,1,0.065,1,0.262,1,0.51,0
1999-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.053,1,0.065,1,0.262,1,0.51,0
1999-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.053,1,0.065,1,0.299,1,0.51,0
1999-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.053,1,0.065,1,0.299,1,0.51,0
1999-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.053,1,0.065,1,0.299,1,0.51,0
1999-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.053,1,0.065,1,0.299,1,0.51,0
1999-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.053,1,0.065,1,0.299,1,0.51,0
1999-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.053,1,0.065,1,0.299,1,0.51,0
1999-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.053,1,0.065,1,0.299,1,0.51,0
1999-01-04,8:00,88.1,124.7,23,696,4,1,9,23,1,21,3,1,9,6,10,30,16,5,10,9,10,137,16,4,10,-9900,99,-9900,99,-9900,99,0.7,1,0.053,1,0.038,1,0.299,1,0.51,0
1999-01-04,9:00,82.1,133.0,193,1415,62,0,9,97,0,21,49,0,9,72,10,204,16,44,10,104,10,554,16,28,10,-9900,99,-9900,99,-9900,99,0.7,1,0.053,1,0.038,1,0.299,1,0.51,0
1999-01-04,10:00,75.2,145.1,362,1415,231,0,9,505,0,21,102,0,9,200,10,453,16,84,10,233,10,749,16,42,10,-9900,99,-9900,99,-9900,99,0.7,1,0.053,1,0.038,1,0.299,1,0.51,0
1999-01-04,11:00,70.2,158.6,480,1415,221,0,9,219,0,21,147,0,9,331,10,588,16,132,10,334,10,833,16,52,10,-9900,99,-9900,99,-9900,99,0.7,1,0.053,1,0.038,1,0.299,1,0.51,0
1999-01-04,12:00,67.6,173.2,540,1415,254,0,9,215,0,21,172,0,9,371,11,545,16,163,11,387,10,866,16,57,10,-9900,99,-9900,99,-9900,99,0.7,1,0.053,1,0.038,1,0.299,1,0.51,0
1999-01-04,13:00,67.7,188.1,538,1415,336,0,9,461,0,21,161,0,9,301,10,373,16,159,10,385,10,866,16,57,10,-9900,99,-9900,99,-9900,99,0.7,1,0.053,1,0.038,1,0.299,1,0.51,0
1999-01-04,14:00,70.5,202.6,473,1415,56,0,9,0,0,21,56,0,9,239,10,180,16,179,10,329,10,831,16,51,10,-9900,99,-9900,99,-9900,99,0.6,1,0.053,1,0.038,1,0.299,1,0.51,0
1999-01-04,15:00,75.7,215.9,350,1415,91,0,9,19,0,21,86,0,9,85,10,0,16,85,10,225,10,742,16,41,10,-9900,99,-9900,99,-9900,99,0.6,1,0.053,1,0.038,1,0.299,1,0.51,0
1999-01-04,16:00,82.8,228.0,178,1415,102,0,9,313,0,21,62,0,9,38,24,0,27,38,24,94,10,533,16,27,10,-9900,99,-9900,99,-9900,99,0.6,1,0.053,1,0.038,1,0.299,1,0.51,0
1999-01-04,17:00,88.4,235.8,16,578,5,1,9,59,1,21,3,1,9,2,10,0,16,2,10,6,10,111,16,3,10,-9900,99,-9900,99,-9900,99,0.6,1,0.053,1,0.038,1,0.299,1,0.51,0
1999-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.053,1,0.038,1,0.299,1,0.51,0
1999-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.053,1,0.038,1,0.299,1,0.51,0
1999-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.053,1,0.038,1,0.299,1,0.51,0
1999-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.038,1,0.299,1,0.51,0
1999-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.038,1,0.299,1,0.51,0
1999-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.038,1,0.299,1,0.51,0
1999-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.038,1,0.299,1,0.51,0
1999-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.038,1,0.379,1,0.51,0
1999-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.038,1,0.379,1,0.51,0
1999-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.053,1,0.038,1,0.379,1,0.51,0
1999-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.038,1,0.379,1,0.51,0
1999-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.038,1,0.379,1,0.51,0
1999-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.038,1,0.379,1,0.51,0
1999-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.038,1,0.379,1,0.51,0
1999-01-05,8:00,88.1,124.5,23,696,4,1,9,26,1,21,3,1,9,7,10,72,16,4,10,8,10,111,16,4,10,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.049,1,0.379,1,0.51,0
1999-01-05,9:00,82.1,132.8,194,1415,68,0,9,110,0,21,53,0,9,113,10,265,16,77,10,102,10,519,16,31,10,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.049,1,0.379,1,0.51,0
1999-01-05,10:00,75.1,145.0,363,1415,188,0,9,400,0,21,85,0,9,246,10,583,16,96,10,233,10,726,16,46,10,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.049,1,0.379,1,0.51,0
1999-01-05,11:00,70.1,158.5,482,1415,235,0,9,259,0,21,147,0,9,244,10,236,16,164,10,335,10,816,16,57,10,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.049,1,0.379,1,0.51,0
1999-01-05,12:00,67.5,173.0,542,1415,401,0,9,655,0,21,150,0,9,303,10,433,16,137,10,389,10,851,16,63,10,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.049,1,0.379,1,0.51,0
1999-01-05,13:00,67.5,188.0,540,1415,277,0,9,291,0,21,166,0,9,282,10,381,16,137,10,387,10,850,16,62,10,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.049,1,0.379,1,0.51,0
1999-01-05,14:00,70.3,202.5,476,1415,170,0,9,74,0,21,145,0,9,117,10,0,16,117,10,330,10,812,16,57,10,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.049,1,0.379,1,0.51,0
1999-01-05,15:00,75.5,215.9,353,1415,143,0,9,170,0,21,100,0,9,180,10,451,16,67,10,225,10,718,16,46,10,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.049,1,0.379,1,0.51,0
1999-01-05,16:00,82.6,228.0,182,1415,104,0,9,317,0,21,63,0,9,94,10,498,16,30,10,94,10,498,16,30,10,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.049,1,0.379,1,0.51,0
1999-01-05,17:00,88.3,235.9,17,601,5,1,9,62,1,21,3,1,9,4,10,32,16,3,10,6,10,92,16,3,10,-9900,99,-9900,99,-9900,99,0.4,1,0.053,1,0.049,1,0.379,1,0.51,0
